Study Name	CF3-Moar-Data
Sample Name	Tungsten-Calibration-2020-06-03
Run Name	spot0
Operator	Mike Short
Date	6/3/2020
Time	17:19
Sign	NEG
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:19:42
	
Time	Amplitude
0.000000E+0	-1.281324E-3
5.000000E-11	-1.272759E-3
1.000000E-10	-1.243638E-3
1.500000E-10	-1.204239E-3
2.000000E-10	-1.149423E-3
2.500000E-10	-1.089468E-3
3.000000E-10	-1.026087E-3
3.500000E-10	-9.541410E-4
4.000000E-10	-9.010380E-4
4.500000E-10	-8.667780E-4
5.000000E-10	-8.410830E-4
5.500000E-10	-8.393700E-4
6.000000E-10	-8.650650E-4
6.500000E-10	-9.010380E-4
7.000000E-10	-9.318720E-4
7.500000E-10	-9.558540E-4
8.000000E-10	-9.815490E-4
8.500000E-10	-1.012383E-3
9.000000E-10	-1.026087E-3
9.500000E-10	-1.002105E-3
1.000000E-9	-9.438630E-4
1.050000E-9	-8.650650E-4
1.100000E-9	-7.708500E-4
1.150000E-9	-6.766350E-4
1.200000E-9	-5.892720E-4
1.250000E-9	-4.899180E-4
1.300000E-9	-3.819990E-4
1.350000E-9	-3.117660E-4
1.400000E-9	-2.826450E-4
1.450000E-9	-2.792190E-4
1.500000E-9	-2.980620E-4
1.550000E-9	-3.426000E-4
1.600000E-9	-4.008420E-4
1.650000E-9	-4.710750E-4
1.700000E-9	-5.550120E-4
1.750000E-9	-6.440880E-4
1.800000E-9	-7.194600E-4
1.850000E-9	-7.725630E-4
1.900000E-9	-8.153880E-4
1.950000E-9	-8.616390E-4
2.000000E-9	-9.010380E-4
2.050000E-9	-9.096030E-4
2.100000E-9	-9.130290E-4
2.150000E-9	-9.301590E-4
2.200000E-9	-9.352980E-4
2.250000E-9	-9.113160E-4
2.300000E-9	-8.787690E-4
2.350000E-9	-8.513610E-4
2.400000E-9	-8.085360E-4
2.450000E-9	-7.485810E-4
2.500000E-9	-7.023300E-4
2.550000E-9	-6.783480E-4
2.600000E-9	-6.663570E-4
2.650000E-9	-6.834870E-4
2.700000E-9	-7.365900E-4
2.750000E-9	-8.068230E-4
2.800000E-9	-8.770560E-4
2.850000E-9	-9.507150E-4
2.900000E-9	-1.032939E-3
2.950000E-9	-1.111737E-3
3.000000E-9	-1.168266E-3
3.050000E-9	-1.185396E-3
3.100000E-9	-1.159701E-3
3.150000E-9	-1.099746E-3
3.200000E-9	-1.019235E-3
