Study Name	CF3-Moar-Data
Sample Name	Tungsten-Calibration-2020-06-03
Run Name	spot2
Operator	Mike Short
Date	6/3/2020
Time	17:22
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:22:32
	
Time	Amplitude
0.000000E+0	-4.488060E-4
5.000000E-11	-3.751470E-4
1.000000E-10	-2.552370E-4
1.500000E-10	-1.233360E-4
2.000000E-10	2.740800E-5
2.500000E-10	2.072730E-4
3.000000E-10	3.648690E-4
3.500000E-10	4.813530E-4
4.000000E-10	5.858460E-4
4.500000E-10	6.663570E-4
5.000000E-10	6.903390E-4
5.500000E-10	6.749220E-4
6.000000E-10	6.458010E-4
6.500000E-10	5.841330E-4
7.000000E-10	4.847790E-4
7.500000E-10	3.751470E-4
8.000000E-10	2.706540E-4
8.500000E-10	1.593090E-4
9.000000E-10	6.166800E-5
9.500000E-10	-2.055600E-5
1.000000E-9	-9.592800E-5
1.050000E-9	-1.473180E-4
1.100000E-9	-1.815780E-4
1.150000E-9	-2.278290E-4
1.200000E-9	-2.689410E-4
1.250000E-9	-3.014880E-4
1.300000E-9	-3.528780E-4
1.350000E-9	-4.094070E-4
1.400000E-9	-4.625100E-4
1.450000E-9	-5.156130E-4
1.500000E-9	-5.532990E-4
1.550000E-9	-5.584380E-4
1.600000E-9	-5.361690E-4
1.650000E-9	-4.796400E-4
1.700000E-9	-3.802860E-4
1.750000E-9	-2.586630E-4
1.800000E-9	-1.199100E-4
1.850000E-9	3.254700E-5
1.900000E-9	1.850040E-4
1.950000E-9	3.443130E-4
2.000000E-9	4.967700E-4
2.050000E-9	6.132540E-4
2.100000E-9	7.108950E-4
2.150000E-9	7.965450E-4
2.200000E-9	8.256660E-4
2.250000E-9	8.085360E-4
2.300000E-9	7.931190E-4
2.350000E-9	7.622850E-4
2.400000E-9	7.006170E-4
2.450000E-9	6.475140E-4
2.500000E-9	6.115410E-4
2.550000E-9	5.618640E-4
2.600000E-9	5.019090E-4
2.650000E-9	4.505190E-4
2.700000E-9	3.819990E-4
2.750000E-9	3.100530E-4
2.800000E-9	2.603760E-4
2.850000E-9	2.055600E-4
2.900000E-9	1.096320E-4
2.950000E-9	2.398200E-5
