Study Name	CF3_1.5kh
5.350000E-9	-2.089866E-4
5.400000E-9	-2.226906E-4
5.450000E-9	-2.158386E-4
5.500000E-9	-1.884305E-4
5.550000E-9	-1.267624E-4
5.600000E-9	-6.166818E-5
5.650000E-9	-4.111212E-5
5.700000E-9	-4.111212E-5
5.750000E-9	-4.111212E-5
5.800000E-9	-7.194621E-5
5.850000E-9	-1.199103E-4
5.900000E-9	-1.815785E-4
5.950000E-9	-2.638028E-4
6.000000E-9	-3.288970E-4
6.050000E-9	-3.494530E-4
6.100000E-9	-3.597310E-4
6.150000E-9	-3.905651E-4
6.200000E-9	-4.213992E-4
6.250000E-9	-4.111212E-4
6.300000E-9	-3.802871E-4
6.350000E-9	-3.597310E-4
6.400000E-9	-3.426010E-4
6.450000E-9	-3.049149E-4
6.500000E-9	-2.706548E-4
6.550000E-9	-2.535247E-4
6.600000E-9	-2.398207E-4
6.650000E-9	-2.261167E-4
6.700000E-9	-2.329687E-4
6.750000E-9	-2.192646E-4
6.800000E-9	-1.507444E-4
6.850000E-9	-8.907626E-5
6.900000E-9	-3.426010E-5
6.950000E-9	4.111212E-5
7.000000E-9	1.096323E-4
7.050000E-9	1.815785E-4
7.100000E-9	2.740808E-4
7.150000E-9	3.151929E-4
7.200000E-9	3.014889E-4
7.250000E-9	2.809328E-4
7.300000E-9	2.295427E-4
7.350000E-9	1.575965E-4
7.400000E-9	7.879823E-5
7.450000E-9	-4.111212E-5
7.500000E-9	-1.850045E-4
7.550000E-9	-3.049149E-4
7.600000E-9	-4.008432E-4
7.650000E-9	-5.070495E-4
7.700000E-9	-5.858477E-4
7.750000E-9	-5.926997E-4
7.800000E-9	-5.755697E-4
7.850000E-9	-5.721437E-4
7.900000E-9	-5.241795E-4
7.950000E-9	-4.385293E-4
8.000000E-9	-3.871391E-4
8.050000E-9	-3.494530E-4
8.100000E-9	-3.083409E-4
8.150000E-9	-2.946369E-4
8.200000E-9	-2.912108E-4
8.250000E-9	-2.535247E-4
8.300000E-9	-2.466727E-4
8.350000E-9	-2.946369E-4
8.400000E-9	-3.391750E-4
8.450000E-9	-3.528790E-4
8.500000E-9	-3.700091E-4
8.550000E-9	-3.768611E-4
8.600000E-9	-3.426010E-4
8.650000E-9	-3.083409E-4
8.700000E-9	-2.980629E-4
8.750000E-9	-2.638028E-4
8.800000E-9	-2.192646E-4
8.850000E-9	-2.021346E-4
8.900000E-9	-1.815785E-4
8.950000E-9	-1.438924E-4
9.000000E-9	-1.336144E-4
9.050000E-9	-1.199103E-4
9.100000E-9	-7.879823E-5
9.150000E-9	-2.398207E-5
9.200000E-9	1.713005E-5
9.250000E-9	2.740808E-5
9.300000E-9	5.481616E-5
9.350000E-9	1.541704E-4
9.400000E-9	2.398207E-4
9.450000E-9	2.432467E-4
9.500000E-9	2.158386E-4
9.550000E-9	2.192646E-4
9.600000E-9	1.747265E-4
9.650000E-9	6.852020E-5
9.700000E-9	-1.027803E-5
9.750000E-9	-8.565025E-5
9.800000E-9	-2.261167E-4
9.850000E-9	-3.528790E-4
9.900000E-9	-3.802871E-4
9.950000E-9	-3.939911E-4
1.000000E-8	-4.076952E-4
1.005000E-8	-3.460270E-4
1.010000E-8	-2.329687E-4
1.015000E-8	-1.267624E-4
1.020000E-8	-6.852020E-6
1.025000E-8	1.164843E-4
1.030000E-8	2.261167E-4
1.035000E-8	3.254709E-4
1.040000E-8	3.871391E-4
1.045000E-8	3.700091E-4
1.050000E-8	3.323230E-4
1.055000E-8	2.877848E-4
1.060000E-8	1.747265E-4
1.065000E-8	6.852020E-5
1.070000E-8	4.453813E-5
1.075000E-8	-3.426010E-6
1.080000E-8	-7.537222E-5
1.085000E-8	-5.481616E-5
1.090000E-8	3.426010E-5
1.095000E-8	1.199103E-4
1.100000E-8	2.158386E-4
1.105000E-8	2.980629E-4
1.110000E-8	3.460270E-4
1.115000E-8	4.179732E-4
1.120000E-8	4.830674E-4
1.125000E-8	4.796414E-4
1.130000E-8	4.351033E-4
1.135000E-8	3.871391E-4
1.140000E-8	3.186189E-4
1.145000E-8	2.569507E-4
1.150000E-8	2.158386E-4
1.155000E-8	1.747265E-4
1.160000E-8	1.644485E-4
1.165000E-8	2.021346E-4
1.170000E-8	2.466727E-4
1.175000E-8	3.220449E-4
1.180000E-8	4.796414E-4
1.185000E-8	7.023320E-4
1.190000E-8	9.695608E-4
1.195000E-8	1.342996E-3
1.200000E-8	1.808933E-3
1.205000E-8	2.422189E-3
1.210000E-8	3.306100E-3
1.215000E-8	4.518907E-3
1.220000E-8	6.067464E-3
1.225000E-8	8.051123E-3
1.230000E-8	1.053841E-2
1.235000E-8	1.351561E-2
1.240000E-8	1.700671E-2
1.245000E-8	2.097403E-2
1.250000E-8	2.529423E-2
1.255000E-8	2.987138E-2
1.260000E-8	3.462668E-2
1.265000E-8	3.939569E-2
1.270000E-8	4.401052E-2
1.275000E-8	4.837869E-2
1.280000E-8	5.235286E-2
1.285000E-8	5.585424E-2
1.290000E-8	5.887941E-2
1.295000E-8	6.140438E-2
1.300000E-8	6.345656E-2
1.305000E-8	6.513873E-2
1.310000E-8	6.653311E-2
1.315000E-8	6.770138E-2
1.320000E-8	6.873946E-2
1.325000E-8	6.976041E-2
1.330000E-8	7.080192E-2
1.335000E-8	7.183658E-2
1.340000E-8	7.286781E-2
1.345000E-8	7.387163E-2
1.350000E-8	7.477609E-2
1.355000E-8	7.553667E-2
1.360000E-8	7.612937E-2
1.365000E-8	7.648225E-2
1.370000E-8	7.653364E-2
1.375000E-8	7.629039E-2
1.380000E-8	7.576964E-2
1.385000E-8	7.494739E-2
1.390000E-8	7.389218E-2
1.395000E-8	7.266910E-2
1.400000E-8	7.128156E-2
1.405000E-8	6.978782E-2
1.410000E-8	6.831806E-2
1.415000E-8	6.687571E-2
1.420000E-8	6.545392E-2
1.425000E-8	6.412805E-2
1.430000E-8	6.294265E-2
1.435000E-8	6.187717E-2
1.440000E-8	6.093159E-2
1.445000E-8	6.011277E-2
1.450000E-8	5.943442E-2
1.455000E-8	5.888626E-2
1.460000E-8	5.844430E-2
1.465000E-8	5.808457E-2
1.470000E-8	5.783790E-2
1.475000E-8	5.769058E-2
1.480000E-8	5.761521E-2
1.485000E-8	5.764262E-2
1.490000E-8	5.776938E-2
1.495000E-8	5.793725E-2
1.500000E-8	5.812911E-2
1.505000E-8	5.839634E-2
1.510000E-8	5.870468E-2
1.515000E-8	5.898904E-2
1.520000E-8	5.930081E-2
1.525000E-8	5.963998E-2
1.530000E-8	5.992777E-2
1.535000E-8	6.022583E-2
1.540000E-8	6.058213E-2
1.545000E-8	6.091788E-2
1.550000E-8	6.128447E-2
1.555000E-8	6.170586E-2
1.560000E-8	6.214097E-2
1.565000E-8	6.261376E-2
1.570000E-8	6.314136E-2
1.575000E-8	6.363128E-2
1.580000E-8	6.410407E-2
1.585000E-8	6.459057E-2
1.590000E-8	6.503937E-2
1.595000E-8	6.541966E-2
1.600000E-8	6.576911E-2
1.605000E-8	6.601921E-2
1.610000E-8	6.612542E-2
1.615000E-8	6.617338E-2
1.620000E-8	6.615968E-2
1.625000E-8	6.599866E-2
1.630000E-8	6.574513E-2
1.635000E-8	6.547105E-2
1.640000E-8	6.510789E-2
1.645000E-8	6.466936E-2
1.650000E-8	6.421028E-2
1.655000E-8	6.370323E-2
1.660000E-8	6.312423E-2
1.665000E-8	6.255894E-2
1.670000E-8	6.202448E-2
1.675000E-8	6.148317E-2
1.680000E-8	6.092473E-2
1.685000E-8	6.041426E-2
1.690000E-8	5.995860E-2
1.695000E-8	5.952350E-2
1.700000E-8	5.911923E-2
1.705000E-8	5.877320E-2
1.710000E-8	5.845116E-2
1.715000E-8	5.813254E-2
1.720000E-8	5.785503E-2
1.725000E-8	5.762891E-2
1.730000E-8	5.739937E-2
1.735000E-8	5.718011E-2
1.740000E-8	5.699510E-2
1.745000E-8	5.682723E-2
1.750000E-8	5.669361E-2
1.755000E-8	5.662167E-2
1.760000E-8	5.657713E-2
1.765000E-8	5.656685E-2
1.770000E-8	5.664907E-2
1.775000E-8	5.682380E-2
1.780000E-8	5.702594E-2
1.785000E-8	5.728974E-2
1.790000E-8	5.763576E-2
1.795000E-8	5.802290E-2
1.800000E-8	5.845458E-2
1.805000E-8	5.896163E-2
1.810000E-8	5.949951E-2
1.815000E-8	6.001342E-2
1.820000E-8	6.051704E-2
1.825000E-8	6.101724E-2
1.830000E-8	6.147632E-2
1.835000E-8	6.190800E-2
1.840000E-8	6.229171E-2
1.845000E-8	6.259663E-2
1.850000E-8	6.284330E-2
1.855000E-8	6.301117E-2
1.860000E-8	6.309340E-2
1.865000E-8	6.312081E-2
1.870000E-8	6.310368E-2
1.875000E-8	6.301803E-2
1.880000E-8	6.286043E-2
1.885000E-8	6.267200E-2
1.890000E-8	6.244246E-2
1.895000E-8	6.213754E-2
1.900000E-8	6.179152E-2
1.905000E-8	6.142151E-2
1.910000E-8	6.100011E-2
1.915000E-8	6.052732E-2
1.920000E-8	6.003397E-2
1.925000E-8	5.953720E-2
1.930000E-8	5.899246E-2
1.935000E-8	5.841347E-2
1.940000E-8	5.783790E-2
1.945000E-8	5.730002E-2
1.950000E-8	5.678954E-2
1.955000E-8	5.627907E-2
1.960000E-8	5.579942E-2
1.965000E-8	5.540543E-2
1.970000E-8	5.509709E-2
1.975000E-8	5.484699E-2
1.980000E-8	5.466199E-2
1.985000E-8	5.457976E-2
1.990000E-8	5.457291E-2
1.995000E-8	5.462430E-2
2.000000E-8	5.474764E-2
2.005000E-8	5.493264E-2
2.010000E-8	5.516561E-2
2.015000E-8	5.543627E-2
2.020000E-8	5.574803E-2
2.025000E-8	5.610434E-2
2.030000E-8	5.647777E-2
2.035000E-8	5.687519E-2
2.040000E-8	5.730687E-2
2.045000E-8	5.775568E-2
2.050000E-8	5.819763E-2
2.055000E-8	5.862931E-2
2.060000E-8	5.903358E-2
2.065000E-8	5.942414E-2
2.070000E-8	5.979415E-2
2.075000E-8	6.010934E-2
2.080000E-8	6.035259E-2
2.085000E-8	6.054787E-2
2.090000E-8	6.070547E-2
2.095000E-8	6.078769E-2
2.100000E-8	6.078769E-2
2.105000E-8	6.072945E-2
2.110000E-8	6.060954E-2
2.115000E-8	6.042796E-2
2.120000E-8	6.020185E-2
2.125000E-8	5.995517E-2
2.130000E-8	5.967767E-2
2.135000E-8	5.937618E-2
2.140000E-8	5.907812E-2
2.145000E-8	5.875950E-2
2.150000E-8	5.843745E-2
2.155000E-8	5.814967E-2
2.160000E-8	5.790985E-2
2.165000E-8	5.769401E-2
2.170000E-8	5.750215E-2
2.175000E-8	5.733428E-2
2.180000E-8	5.718353E-2
2.185000E-8	5.705677E-2
2.190000E-8	5.693686E-2
2.195000E-8	5.679297E-2
2.200000E-8	5.663880E-2
2.205000E-8	5.647092E-2
2.210000E-8	5.629277E-2
2.215000E-8	5.612147E-2
2.220000E-8	5.594674E-2
2.225000E-8	5.579600E-2
2.230000E-8	5.569664E-2
2.235000E-8	5.560072E-2
2.240000E-8	5.550821E-2
2.245000E-8	5.547395E-2
2.250000E-8	5.547053E-2
2.255000E-8	5.550136E-2
2.260000E-8	5.561099E-2
2.265000E-8	5.574118E-2
2.270000E-8	5.584396E-2
2.275000E-8	5.592619E-2
2.280000E-8	5.598100E-2
2.285000E-8	5.600156E-2
2.290000E-8	5.600498E-2
2.295000E-8	5.599471E-2
2.300000E-8	5.591933E-2
2.305000E-8	5.581313E-2
2.310000E-8	5.575489E-2
2.315000E-8	5.571377E-2
2.320000E-8	5.564183E-2
2.325000E-8	5.560414E-2
2.330000E-8	5.563840E-2
2.335000E-8	5.570007E-2
2.340000E-8	5.579600E-2
2.345000E-8	5.595359E-2
2.350000E-8	5.613517E-2
2.355000E-8	5.631333E-2
2.360000E-8	5.652916E-2
2.365000E-8	5.677241E-2
2.370000E-8	5.696769E-2
2.375000E-8	5.710473E-2
2.380000E-8	5.720751E-2
2.385000E-8	5.724863E-2
2.390000E-8	5.726576E-2
2.395000E-8	5.725205E-2
2.400000E-8	5.716640E-2
2.405000E-8	5.703964E-2
2.410000E-8	5.690602E-2
2.415000E-8	5.673130E-2
2.420000E-8	5.654287E-2
2.425000E-8	5.637499E-2
2.430000E-8	5.618656E-2
2.435000E-8	5.601869E-2
2.440000E-8	5.591248E-2
2.445000E-8	5.579942E-2
2.450000E-8	5.566238E-2
2.455000E-8	5.555275E-2
2.460000E-8	5.545340E-2
2.465000E-8	5.531293E-2
2.470000E-8	5.518959E-2
2.475000E-8	5.510052E-2
2.480000E-8	5.493950E-2
2.485000E-8	5.475449E-2
2.490000E-8	5.461745E-2
2.495000E-8	5.446671E-2
2.500000E-8	5.428855E-2
2.505000E-8	5.417207E-2
2.510000E-8	5.411383E-2
2.515000E-8	5.405901E-2
2.520000E-8	5.400762E-2
2.525000E-8	5.399392E-2
2.530000E-8	5.404531E-2
2.535000E-8	5.413096E-2
2.540000E-8	5.419263E-2
2.545000E-8	5.427142E-2
2.550000E-8	5.441189E-2
2.555000E-8	5.455921E-2
2.560000E-8	5.469625E-2
2.565000E-8	5.484357E-2
2.570000E-8	5.497718E-2
2.575000E-8	5.508681E-2
2.580000E-8	5.521700E-2
2.585000E-8	5.536775E-2
2.590000E-8	5.551164E-2
2.595000E-8	5.566238E-2
2.600000E-8	5.584396E-2
2.605000E-8	5.603924E-2
2.610000E-8	5.624138E-2
2.615000E-8	5.645037E-2
2.620000E-8	5.665250E-2
2.625000E-8	5.683408E-2
2.630000E-8	5.697455E-2
2.635000E-8	5.705334E-2
2.640000E-8	5.704307E-2
2.645000E-8	5.695056E-2
2.650000E-8	5.677926E-2
2.655000E-8	5.652231E-2
2.660000E-8	5.617628E-2
2.665000E-8	5.576516E-2
2.670000E-8	5.532321E-2
2.675000E-8	5.490866E-2
2.680000E-8	5.450439E-2
2.685000E-8	5.409670E-2
2.690000E-8	5.373011E-2
2.695000E-8	5.343205E-2
2.700000E-8	5.317167E-2
2.705000E-8	5.294898E-2
2.710000E-8	5.272629E-2
2.715000E-8	5.244879E-2
2.720000E-8	5.214387E-2
2.725000E-8	5.183210E-2
2.730000E-8	5.152034E-2
2.735000E-8	5.120514E-2
2.740000E-8	5.087967E-2
2.745000E-8	5.055763E-2
2.750000E-8	5.029725E-2
2.755000E-8	5.010882E-2
2.760000E-8	4.999919E-2
2.765000E-8	4.998206E-2
2.770000E-8	5.005401E-2
2.775000E-8	5.017392E-2
2.780000E-8	5.034522E-2
2.785000E-8	5.056791E-2
2.790000E-8	5.079745E-2
2.795000E-8	5.100986E-2
2.800000E-8	5.119487E-2
2.805000E-8	5.135931E-2
2.810000E-8	5.151006E-2
2.815000E-8	5.165395E-2
2.820000E-8	5.179784E-2
2.825000E-8	5.197942E-2
2.830000E-8	5.219869E-2
2.835000E-8	5.241110E-2
2.840000E-8	5.264407E-2
2.845000E-8	5.292843E-2
2.850000E-8	5.320936E-2
2.855000E-8	5.346288E-2
2.860000E-8	5.372326E-2
2.865000E-8	5.394938E-2
2.870000E-8	5.408642E-2
2.875000E-8	5.416522E-2
2.880000E-8	5.421318E-2
2.885000E-8	5.422003E-2
2.890000E-8	5.417892E-2
2.895000E-8	5.410697E-2
2.900000E-8	5.399049E-2
2.905000E-8	5.386030E-2
2.910000E-8	5.375752E-2
2.915000E-8	5.364446E-2
2.920000E-8	5.347659E-2
2.925000E-8	5.332242E-2
2.930000E-8	5.319223E-2
2.935000E-8	5.301065E-2
2.940000E-8	5.278453E-2
2.945000E-8	5.254471E-2
2.950000E-8	5.227749E-2
2.955000E-8	5.195544E-2
2.960000E-8	5.161284E-2
2.965000E-8	5.127366E-2
2.970000E-8	5.094477E-2
2.975000E-8	5.061930E-2
2.980000E-8	5.030753E-2
2.985000E-8	5.003002E-2
2.990000E-8	4.981418E-2
2.995000E-8	4.962918E-2
3.000000E-8	4.948186E-2
3.005000E-8	4.944760E-2
3.010000E-8	4.951270E-2
3.015000E-8	4.960520E-2
3.020000E-8	4.971826E-2
3.025000E-8	4.986900E-2
3.030000E-8	5.004715E-2
3.035000E-8	5.024244E-2
3.040000E-8	5.044114E-2
3.045000E-8	5.060559E-2
3.050000E-8	5.072208E-2
3.055000E-8	5.080773E-2
3.060000E-8	5.086940E-2
3.065000E-8	5.091051E-2
3.070000E-8	5.095505E-2
3.075000E-8	5.095847E-2
3.080000E-8	5.092421E-2
3.085000E-8	5.092421E-2
3.090000E-8	5.097903E-2
3.095000E-8	5.104070E-2
3.100000E-8	5.114690E-2
3.105000E-8	5.132505E-2
3.110000E-8	5.152719E-2
3.115000E-8	5.173618E-2
3.120000E-8	5.197600E-2
3.125000E-8	5.223637E-2
3.130000E-8	5.247277E-2
3.135000E-8	5.266120E-2
3.140000E-8	5.280166E-2
3.145000E-8	5.286333E-2
3.150000E-8	5.287361E-2
3.155000E-8	5.284963E-2
3.160000E-8	5.274685E-2
3.165000E-8	5.254471E-2
3.170000E-8	5.229462E-2
3.175000E-8	5.201711E-2
3.180000E-8	5.172590E-2
3.185000E-8	5.142783E-2
3.190000E-8	5.114005E-2
3.195000E-8	5.086597E-2
3.200000E-8	5.060217E-2
3.205000E-8	5.039318E-2
3.210000E-8	5.023216E-2
3.215000E-8	5.010882E-2
3.220000E-8	5.000604E-2
3.225000E-8	4.990326E-2
3.230000E-8	4.981418E-2
3.235000E-8	4.976965E-2
3.240000E-8	4.973196E-2
3.245000E-8	4.966001E-2
3.250000E-8	4.956751E-2
3.255000E-8	4.945788E-2
3.260000E-8	4.933797E-2
3.265000E-8	4.923176E-2
3.270000E-8	4.916667E-2
3.275000E-8	4.911870E-2
3.280000E-8	4.910157E-2
3.285000E-8	4.912556E-2
3.290000E-8	4.919750E-2
3.295000E-8	4.930713E-2
3.300000E-8	4.943047E-2
3.305000E-8	4.960177E-2
3.310000E-8	4.980733E-2
3.315000E-8	4.998891E-2
3.320000E-8	5.014308E-2
3.325000E-8	5.029725E-2
3.330000E-8	5.043429E-2
3.335000E-8	5.055763E-2
3.340000E-8	5.065356E-2
3.345000E-8	5.071180E-2
3.350000E-8	5.073921E-2
3.355000E-8	5.074606E-2
3.360000E-8	5.072893E-2
3.365000E-8	5.070837E-2
3.370000E-8	5.071180E-2
3.375000E-8	5.074263E-2
3.380000E-8	5.078032E-2
3.385000E-8	5.082143E-2
3.390000E-8	5.089338E-2
3.395000E-8	5.097218E-2
3.400000E-8	5.102699E-2
3.405000E-8	5.110922E-2
3.410000E-8	5.121885E-2
3.415000E-8	5.127024E-2
3.420000E-8	5.126339E-2
3.425000E-8	5.125996E-2
3.430000E-8	5.124283E-2
3.435000E-8	5.118801E-2
3.440000E-8	5.111949E-2
3.445000E-8	5.100301E-2
3.450000E-8	5.081801E-2
3.455000E-8	5.065356E-2
3.460000E-8	5.052679E-2
3.465000E-8	5.032123E-2
3.470000E-8	5.003345E-2
3.475000E-8	4.976279E-2
3.480000E-8	4.950242E-2
3.485000E-8	4.924204E-2
3.490000E-8	4.902963E-2
3.495000E-8	4.883092E-2
3.500000E-8	4.863906E-2
3.505000E-8	4.849517E-2
3.510000E-8	4.840267E-2
3.515000E-8	4.833072E-2
3.520000E-8	4.830331E-2
3.525000E-8	4.832730E-2
3.530000E-8	4.837526E-2
3.535000E-8	4.844035E-2
3.540000E-8	4.852943E-2
3.545000E-8	4.862536E-2
3.550000E-8	4.870416E-2
3.555000E-8	4.878296E-2
3.560000E-8	4.884462E-2
3.565000E-8	4.890972E-2
3.570000E-8	4.900222E-2
3.575000E-8	4.912898E-2
3.580000E-8	4.925917E-2
3.585000E-8	4.937223E-2
3.590000E-8	4.950584E-2
3.595000E-8	4.967029E-2
3.600000E-8	4.982789E-2
3.605000E-8	4.996493E-2
3.610000E-8	5.011567E-2
3.615000E-8	5.025614E-2
3.620000E-8	5.035207E-2
3.625000E-8	5.040688E-2
3.630000E-8	5.043772E-2
3.635000E-8	5.041716E-2
3.640000E-8	5.035549E-2
3.645000E-8	5.028697E-2
3.650000E-8	5.021845E-2
3.655000E-8	5.015336E-2
3.660000E-8	5.008484E-2
3.665000E-8	5.000947E-2
3.670000E-8	4.996835E-2
3.675000E-8	4.998206E-2
3.680000E-8	4.996835E-2
3.685000E-8	4.991696E-2
3.690000E-8	4.990326E-2
3.695000E-8	4.988956E-2
3.700000E-8	4.980733E-2
3.705000E-8	4.971140E-2
3.710000E-8	4.964631E-2
3.715000E-8	4.954696E-2
3.720000E-8	4.938593E-2
3.725000E-8	4.923519E-2
3.730000E-8	4.909472E-2
3.735000E-8	4.894740E-2
3.740000E-8	4.884120E-2
3.745000E-8	4.875555E-2
3.750000E-8	4.865619E-2
3.755000E-8	4.858767E-2
3.760000E-8	4.857739E-2
3.765000E-8	4.854999E-2
3.770000E-8	4.846776E-2
3.775000E-8	4.839924E-2
3.780000E-8	4.836156E-2
3.785000E-8	4.830331E-2
3.790000E-8	4.823822E-2
3.795000E-8	4.822452E-2
3.800000E-8	4.820739E-2
3.805000E-8	4.815942E-2
3.810000E-8	4.815600E-2
3.815000E-8	4.815257E-2
3.820000E-8	4.809775E-2
3.825000E-8	4.806692E-2
3.830000E-8	4.810118E-2
3.835000E-8	4.813201E-2
3.840000E-8	4.812516E-2
3.845000E-8	4.809090E-2
3.850000E-8	4.807377E-2
3.855000E-8	4.807035E-2
3.860000E-8	4.805322E-2
3.865000E-8	4.803951E-2
3.870000E-8	4.803951E-2
3.875000E-8	4.802923E-2
3.880000E-8	4.802923E-2
3.885000E-8	4.808062E-2
3.890000E-8	4.813201E-2
3.895000E-8	4.815257E-2
3.900000E-8	4.818683E-2
3.905000E-8	4.825535E-2
3.910000E-8	4.828618E-2
3.915000E-8	4.830331E-2
3.920000E-8	4.834785E-2
3.925000E-8	4.836498E-2
3.930000E-8	4.832730E-2
3.935000E-8	4.828276E-2
3.940000E-8	4.821766E-2
3.945000E-8	4.811146E-2
3.950000E-8	4.800868E-2
3.955000E-8	4.791960E-2
3.960000E-8	4.779969E-2
3.965000E-8	4.766608E-2
3.970000E-8	4.759756E-2
3.975000E-8	4.758043E-2
3.980000E-8	4.755987E-2
3.985000E-8	4.754617E-2
3.990000E-8	4.756672E-2
3.995000E-8	4.760783E-2
4.000000E-8	4.764209E-2
4.005000E-8	4.769006E-2
4.010000E-8	4.772774E-2
4.015000E-8	4.773117E-2
4.020000E-8	4.770034E-2
4.025000E-8	4.765922E-2
4.030000E-8	4.762154E-2
4.035000E-8	4.757357E-2
4.040000E-8	4.748792E-2
4.045000E-8	4.737487E-2
4.050000E-8	4.730292E-2
4.055000E-8	4.726523E-2
4.060000E-8	4.722755E-2
4.065000E-8	4.723440E-2
4.070000E-8	4.729264E-2
4.075000E-8	4.735431E-2
4.080000E-8	4.744681E-2
4.085000E-8	4.757015E-2
4.090000E-8	4.765580E-2
4.095000E-8	4.771061E-2
4.100000E-8	4.777913E-2
4.105000E-8	4.782710E-2
4.110000E-8	4.782025E-2
4.115000E-8	4.777571E-2
4.120000E-8	4.769691E-2
4.125000E-8	4.761126E-2
4.130000E-8	4.756330E-2
4.135000E-8	4.754617E-2
4.140000E-8	4.750848E-2
4.145000E-8	4.747079E-2
4.150000E-8	4.749135E-2
4.155000E-8	4.755644E-2
4.160000E-8	4.762839E-2
4.165000E-8	4.770719E-2
4.170000E-8	4.776543E-2
4.175000E-8	4.777913E-2
4.180000E-8	4.779284E-2
4.185000E-8	4.779626E-2
4.190000E-8	4.773117E-2
4.195000E-8	4.762154E-2
4.200000E-8	4.752904E-2
4.205000E-8	4.746394E-2
4.210000E-8	4.739200E-2
4.215000E-8	4.730635E-2
4.220000E-8	4.721384E-2
4.225000E-8	4.716588E-2
4.230000E-8	4.715903E-2
4.235000E-8	4.712477E-2
4.240000E-8	4.707338E-2
4.245000E-8	4.701171E-2
4.250000E-8	4.690550E-2
4.255000E-8	4.679244E-2
4.260000E-8	4.668624E-2
4.265000E-8	4.655262E-2
4.270000E-8	4.639160E-2
