Study Name	CF3-Moar-Data
Sample Name	Unaged
Run Name	spot27
Operator	Mike Short
Date	6/2/2020
Time	15:28
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:28:13
	
Time	Amplitude
0.000000E+0	-1.130583E-4
5.000000E-11	-6.509419E-5
1.000000E-10	-7.194621E-5
1.500000E-10	-1.336144E-4
2.000000E-10	-2.055606E-4
2.500000E-10	-2.843588E-4
3.000000E-10	-3.905651E-4
3.500000E-10	-4.967714E-4
4.000000E-10	-5.652916E-4
4.500000E-10	-6.132558E-4
5.000000E-10	-6.440899E-4
5.500000E-10	-6.235338E-4
6.000000E-10	-5.413096E-4
6.500000E-10	-4.659373E-4
7.000000E-10	-4.248252E-4
7.500000E-10	-3.871391E-4
8.000000E-10	-3.460270E-4
8.500000E-10	-3.049149E-4
9.000000E-10	-2.809328E-4
9.500000E-10	-2.980629E-4
1.000000E-9	-3.254709E-4
1.050000E-9	-3.391750E-4
1.100000E-9	-3.802871E-4
1.150000E-9	-4.351033E-4
1.200000E-9	-4.248252E-4
1.250000E-9	-3.768611E-4
1.300000E-9	-3.563050E-4
1.350000E-9	-3.494530E-4
1.400000E-9	-2.877848E-4
1.450000E-9	-1.884305E-4
1.500000E-9	-1.164843E-4
1.550000E-9	-5.481616E-5
1.600000E-9	-6.852020E-6
1.650000E-9	2.398207E-5
1.700000E-9	2.398207E-5
1.750000E-9	-6.852020E-6
1.800000E-9	-5.139015E-5
1.850000E-9	-9.935429E-5
1.900000E-9	-1.747265E-4
1.950000E-9	-2.706548E-4
2.000000E-9	-3.494530E-4
2.050000E-9	-4.282512E-4
2.100000E-9	-5.276055E-4
2.150000E-9	-6.235338E-4
2.200000E-9	-6.989060E-4
2.250000E-9	-7.434442E-4
2.300000E-9	-7.742782E-4
2.350000E-9	-7.948343E-4
2.400000E-9	-7.811303E-4
2.450000E-9	-7.057580E-4
2.500000E-9	-6.064038E-4
2.550000E-9	-5.207535E-4
2.600000E-9	-4.179732E-4
2.650000E-9	-2.466727E-4
2.700000E-9	-8.222424E-5
2.750000E-9	1.713005E-5
2.800000E-9	1.164843E-4
2.850000E-9	1.884305E-4
2.900000E-9	2.021346E-4
2.950000E-9	2.089866E-4
3.000000E-9	2.089866E-4
3.050000E-9	1.404664E-4
3.100000E-9	1.027803E-5
3.150000E-9	-1.301884E-4
3.200000E-9	-2.603768E-4
3.250000E-9	-3.254709E-4
3.300000E-9	-3.460270E-4
3.350000E-9	-3.665831E-4
3.400000E-9	-3.391750E-4
3.450000E-9	-2.535247E-4
3.500000E-9	-1.507444E-4
3.550000E-9	-2.398207E-5
3.600000E-9	1.164843E-4
3.650000E-9	2.398207E-4
3.700000E-9	3.665831E-4
3.750000E-9	4.625113E-4
3.800000E-9	4.933454E-4
3.850000E-9	5.001974E-4
3.900000E-9	5.001974E-4
3.950000E-9	4.488073E-4
4.000000E-9	3.700091E-4
4.050000E-9	2.672288E-4
4.100000E-9	1.575965E-4
4.150000E-9	8.222424E-5
4.200000E-9	3.083409E-5
4.250000E-9	-3.083409E-5
4.300000E-9	-8.222424E-5
4.350000E-9	-1.164843E-4
4.400000E-9	-1.404664E-4
4.450000E-9	-1.507444E-4
4.500000E-9	-1.747265E-4
4.550000E-9	-2.192646E-4
4.600000E-9	-2.535247E-4
4.650000E-9	-2.912108E-4
4.700000E-9	-3.357490E-4
4.750000E-9	-3.597310E-4
4.800000E-9	-3.837131E-4
4.850000E-9	-3.871391E-4
4.900000E-9	-3.460270E-4
4.950000E-9	-2.877848E-4
5.000000E-9	-2.124126E-4
5.050000E-9	-1.062063E-4
5.100000E-9	1.370404E-5
5.150000E-9	1.301884E-4
5.200000E-9	2.638028E-4
5.250000E-9	3.631571E-4
5.300000E-9	4.179732E-4
5.350000E-9	4.693634E-4
5.400000E-9	4.830674E-4
5.450000E-9	4.179732E-4
5.500000E-9	3.391750E-4
5.550000E-9	2.775068E-4
5.600000E-9	1.850045E-4
5.650000E-9	2.055606E-5
5.700000E-9	-1.267624E-4
5.750000E-9	-2.261167E-4
5.800000E-9	-3.186189E-4
5.850000E-9	-4.179732E-4
5.900000E-9	-4.693634E-4
5.950000E-9	-4.830674E-4
6.000000E-9	-5.104755E-4
6.050000E-9	-5.276055E-4
6.100000E-9	-5.276055E-4
6.150000E-9	-5.378836E-4
6.200000E-9	-5.447356E-4
6.250000E-9	-5.344575E-4
6.300000E-9	-5.344575E-4
6.350000E-9	-5.241795E-4
6.400000E-9	-4.899194E-4
6.450000E-9	-4.590853E-4
6.500000E-9	-4.282512E-4
6.550000E-9	-3.802871E-4
6.600000E-9	-3.288970E-4
6.650000E-9	-2.535247E-4
6.700000E-9	-1.713005E-4
6.750000E-9	-1.027803E-4
6.800000E-9	-1.713005E-5
6.850000E-9	6.166818E-5
6.900000E-9	1.199103E-4
6.950000E-9	1.713005E-4
7.000000E-9	2.363947E-4
7.050000E-9	2.809328E-4
7.100000E-9	3.049149E-4
7.150000E-9	3.734351E-4
7.200000E-9	4.727894E-4
7.250000E-9	5.378836E-4
7.300000E-9	5.652916E-4
7.350000E-9	6.098298E-4
7.400000E-9	6.646459E-4
7.450000E-9	6.920540E-4
7.500000E-9	7.057580E-4
7.550000E-9	7.468702E-4
7.600000E-9	7.845563E-4
7.650000E-9	8.016863E-4
7.700000E-9	8.325204E-4
7.750000E-9	8.393724E-4
7.800000E-9	7.811303E-4
7.850000E-9	7.057580E-4
7.900000E-9	6.338118E-4
7.950000E-9	5.378836E-4
8.000000E-9	4.179732E-4
8.050000E-9	2.809328E-4
8.100000E-9	1.438924E-4
8.150000E-9	3.083409E-5
8.200000E-9	-5.481616E-5
8.250000E-9	-1.199103E-4
8.300000E-9	-1.267624E-4
8.350000E-9	-6.509419E-5
8.400000E-9	1.713005E-5
8.450000E-9	1.473184E-4
8.500000E-9	3.391750E-4
8.550000E-9	5.413096E-4
8.600000E-9	7.537222E-4
8.650000E-9	9.592828E-4
8.700000E-9	1.123731E-3
8.750000E-9	1.253920E-3
8.800000E-9	1.353274E-3
8.850000E-9	1.373830E-3
8.900000E-9	1.329292E-3
8.950000E-9	1.301884E-3
9.000000E-9	1.226512E-3
9.050000E-9	1.072341E-3
9.100000E-9	9.113186E-4
9.150000E-9	7.365921E-4
9.200000E-9	5.173275E-4
9.250000E-9	3.151929E-4
9.300000E-9	1.473184E-4
9.350000E-9	-5.139015E-5
9.400000E-9	-2.466727E-4
9.450000E-9	-4.179732E-4
9.500000E-9	-6.132558E-4
9.550000E-9	-8.359464E-4
9.600000E-9	-9.969689E-4
9.650000E-9	-1.106601E-3
9.700000E-9	-1.236790E-3
9.750000E-9	-1.353274E-3
9.800000E-9	-1.418368E-3
9.850000E-9	-1.445776E-3
9.900000E-9	-1.411516E-3
9.950000E-9	-1.236790E-3
1.000000E-8	-9.078926E-4
1.005000E-8	-3.734351E-4
1.010000E-8	4.762154E-4
1.015000E-8	1.726709E-3
1.020000E-8	3.449992E-3
1.025000E-8	5.687176E-3
1.030000E-8	8.434836E-3
1.035000E-8	1.172723E-2
1.040000E-8	1.559862E-2
1.045000E-8	1.994623E-2
1.050000E-8	2.462616E-2
1.055000E-8	2.958702E-2
1.060000E-8	3.467807E-2
1.065000E-8	3.967319E-2
1.070000E-8	4.449702E-2
1.075000E-8	4.909815E-2
1.080000E-8	5.332927E-2
1.085000E-8	5.715270E-2
1.090000E-8	6.059241E-2
1.095000E-8	6.364499E-2
1.100000E-8	6.635153E-2
1.105000E-8	6.878743E-2
1.110000E-8	7.100406E-2
1.115000E-8	7.307679E-2
1.120000E-8	7.507416E-2
1.125000E-8	7.699272E-2
1.130000E-8	7.878452E-2
1.135000E-8	8.048725E-2
1.140000E-8	8.209748E-2
1.145000E-8	8.347816E-2
1.150000E-8	8.454365E-2
1.155000E-8	8.533848E-2
1.160000E-8	8.580099E-2
1.165000E-8	8.585238E-2
1.170000E-8	8.550978E-2
1.175000E-8	8.482115E-2
1.180000E-8	8.378650E-2
1.185000E-8	8.246406E-2
1.190000E-8	8.094634E-2
1.195000E-8	7.927102E-2
1.200000E-8	7.749292E-2
1.205000E-8	7.573538E-2
1.210000E-8	7.404978E-2
1.215000E-8	7.244641E-2
1.220000E-8	7.096980E-2
1.225000E-8	6.964393E-2
1.230000E-8	6.843797E-2
1.235000E-8	6.732452E-2
1.240000E-8	6.632070E-2
1.245000E-8	6.539910E-2
1.250000E-8	6.448778E-2
1.255000E-8	6.359702E-2
1.260000E-8	6.276793E-2
1.265000E-8	6.193883E-2
1.270000E-8	6.107890E-2
1.275000E-8	6.028407E-2
1.280000E-8	5.959887E-2
1.285000E-8	5.898904E-2
1.290000E-8	5.848884E-2
1.295000E-8	5.818393E-2
1.300000E-8	5.805716E-2
1.305000E-8	5.812911E-2
1.310000E-8	5.842375E-2
1.315000E-8	5.891709E-2
