Study Name	CF3-Moar-Data
Sample Name	Unaged
Run Name	spot21
Operator	Mike Short
Date	6/2/2020
Time	15:25
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:25:55
	
Time	Amplitude
0.000000E+0	-5.447356E-4
5.000000E-11	-5.858477E-4
1.000000E-10	-6.132558E-4
1.500000E-10	-6.372378E-4
2.000000E-10	-6.440899E-4
2.500000E-10	-6.372378E-4
3.000000E-10	-6.406639E-4
3.500000E-10	-6.235338E-4
4.000000E-10	-5.755697E-4
4.500000E-10	-5.276055E-4
5.000000E-10	-5.001974E-4
5.500000E-10	-4.727894E-4
6.000000E-10	-4.522333E-4
6.500000E-10	-4.453813E-4
7.000000E-10	-4.385293E-4
7.500000E-10	-4.453813E-4
8.000000E-10	-4.659373E-4
8.500000E-10	-4.864934E-4
9.000000E-10	-4.864934E-4
9.500000E-10	-4.830674E-4
1.000000E-9	-4.933454E-4
1.050000E-9	-4.967714E-4
1.100000E-9	-4.864934E-4
1.150000E-9	-4.590853E-4
1.200000E-9	-4.111212E-4
1.250000E-9	-3.734351E-4
1.300000E-9	-3.528790E-4
1.350000E-9	-3.151929E-4
1.400000E-9	-2.706548E-4
1.450000E-9	-2.672288E-4
1.500000E-9	-3.014889E-4
1.550000E-9	-3.426010E-4
1.600000E-9	-3.905651E-4
1.650000E-9	-4.556593E-4
1.700000E-9	-5.378836E-4
1.750000E-9	-6.269598E-4
1.800000E-9	-7.091841E-4
1.850000E-9	-7.640002E-4
1.900000E-9	-7.879823E-4
1.950000E-9	-7.879823E-4
2.000000E-9	-7.537222E-4
2.050000E-9	-6.886280E-4
2.100000E-9	-6.166818E-4
2.150000E-9	-5.550136E-4
2.200000E-9	-4.967714E-4
2.250000E-9	-4.488073E-4
2.300000E-9	-4.213992E-4
2.350000E-9	-4.042692E-4
2.400000E-9	-4.111212E-4
2.450000E-9	-4.488073E-4
2.500000E-9	-4.830674E-4
2.550000E-9	-4.899194E-4
2.600000E-9	-4.762154E-4
2.650000E-9	-4.693634E-4
2.700000E-9	-4.488073E-4
2.750000E-9	-3.837131E-4
2.800000E-9	-3.049149E-4
2.850000E-9	-2.089866E-4
2.900000E-9	-8.565025E-5
2.950000E-9	3.426010E-5
3.000000E-9	8.907626E-5
3.050000E-9	8.222424E-5
3.100000E-9	5.139015E-5
3.150000E-9	0.000000E+0
3.200000E-9	-1.096323E-4
3.250000E-9	-2.638028E-4
3.300000E-9	-4.282512E-4
3.350000E-9	-6.029777E-4
3.400000E-9	-7.811303E-4
3.450000E-9	-9.113186E-4
3.500000E-9	-9.695608E-4
