Study Name	CF3-Moar-Data
Sample Name	10kh-330C
Run Name	spot14
Operator	Mike Short
Date	6/3/2020
Time	11:06
Sign	NEG
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:06:16
	
Time	Amplitude
0.000000E+0	-4.385293E-4
5.000000E-11	-4.967714E-4
1.000000E-10	-5.207535E-4
1.500000E-10	-4.864934E-4
2.000000E-10	-4.419553E-4
2.500000E-10	-4.248252E-4
3.000000E-10	-4.111212E-4
3.500000E-10	-3.734351E-4
4.000000E-10	-3.254709E-4
4.500000E-10	-2.877848E-4
5.000000E-10	-2.946369E-4
5.500000E-10	-3.426010E-4
6.000000E-10	-3.768611E-4
6.500000E-10	-4.042692E-4
7.000000E-10	-4.693634E-4
7.500000E-10	-5.515876E-4
8.000000E-10	-6.064038E-4
8.500000E-10	-6.509419E-4
9.000000E-10	-6.920540E-4
9.500000E-10	-7.160361E-4
1.000000E-9	-7.091841E-4
1.050000E-9	-6.817760E-4
1.100000E-9	-6.406639E-4
1.150000E-9	-5.755697E-4
1.200000E-9	-4.864934E-4
1.250000E-9	-4.179732E-4
1.300000E-9	-3.597310E-4
1.350000E-9	-2.843588E-4
1.400000E-9	-2.398207E-4
1.450000E-9	-2.569507E-4
1.500000E-9	-2.912108E-4
1.550000E-9	-3.323230E-4
1.600000E-9	-4.076952E-4
1.650000E-9	-4.830674E-4
1.700000E-9	-5.515876E-4
1.750000E-9	-6.543679E-4
1.800000E-9	-7.640002E-4
1.850000E-9	-8.016863E-4
1.900000E-9	-7.811303E-4
1.950000E-9	-7.674262E-4
2.000000E-9	-7.297401E-4
2.050000E-9	-6.269598E-4
2.100000E-9	-5.070495E-4
2.150000E-9	-3.974172E-4
2.200000E-9	-2.638028E-4
2.250000E-9	-1.267624E-4
2.300000E-9	-3.083409E-5
2.350000E-9	3.426010E-5
2.400000E-9	7.879823E-5
2.450000E-9	9.935429E-5
2.500000E-9	9.592828E-5
2.550000E-9	6.166818E-5
2.600000E-9	0.000000E+0
2.650000E-9	-6.166818E-5
2.700000E-9	-1.096323E-4
2.750000E-9	-1.678745E-4
2.800000E-9	-2.158386E-4
2.850000E-9	-2.329687E-4
2.900000E-9	-2.500987E-4
2.950000E-9	-2.672288E-4
3.000000E-9	-2.706548E-4
3.050000E-9	-2.638028E-4
3.100000E-9	-2.432467E-4
3.150000E-9	-2.192646E-4
3.200000E-9	-2.226906E-4
3.250000E-9	-2.363947E-4
3.300000E-9	-2.432467E-4
3.350000E-9	-2.535247E-4
3.400000E-9	-2.569507E-4
3.450000E-9	-2.500987E-4
3.500000E-9	-2.535247E-4
3.550000E-9	-2.843588E-4
3.600000E-9	-3.254709E-4
3.650000E-9	-3.426010E-4
3.700000E-9	-3.357490E-4
3.750000E-9	-3.220449E-4
3.800000E-9	-3.117669E-4
3.850000E-9	-3.151929E-4
3.900000E-9	-3.254709E-4
3.950000E-9	-3.186189E-4
4.000000E-9	-2.809328E-4
4.050000E-9	-2.603768E-4
4.100000E-9	-2.638028E-4
4.150000E-9	-2.775068E-4
4.200000E-9	-3.117669E-4
4.250000E-9	-3.631571E-4
4.300000E-9	-3.974172E-4
4.350000E-9	-4.248252E-4
4.400000E-9	-4.796414E-4
4.450000E-9	-5.515876E-4
4.500000E-9	-6.064038E-4
4.550000E-9	-6.166818E-4
4.600000E-9	-5.892737E-4
4.650000E-9	-5.892737E-4
4.700000E-9	-6.098298E-4
4.750000E-9	-5.995517E-4
4.800000E-9	-5.858477E-4
4.850000E-9	-5.926997E-4
4.900000E-9	-5.584396E-4
4.950000E-9	-4.933454E-4
5.000000E-9	-4.796414E-4
5.050000E-9	-5.001974E-4
5.100000E-9	-4.830674E-4
5.150000E-9	-4.830674E-4
5.200000E-9	-5.173275E-4
5.250000E-9	-5.310315E-4
5.300000E-9	-5.310315E-4
5.350000E-9	-5.515876E-4
5.400000E-9	-5.652916E-4
5.450000E-9	-5.618656E-4
5.500000E-9	-5.584396E-4
5.550000E-9	-5.344575E-4
5.600000E-9	-4.899194E-4
5.650000E-9	-4.762154E-4
5.700000E-9	-4.693634E-4
5.750000E-9	-4.213992E-4
5.800000E-9	-3.905651E-4
5.850000E-9	-3.939911E-4
5.900000E-9	-3.734351E-4
5.950000E-9	-3.665831E-4
6.000000E-9	-3.939911E-4
6.050000E-9	-3.905651E-4
6.100000E-9	-3.631571E-4
6.150000E-9	-3.665831E-4
6.200000E-9	-3.494530E-4
6.250000E-9	-2.877848E-4
6.300000E-9	-2.158386E-4
6.350000E-9	-1.404664E-4
6.400000E-9	-6.852020E-5
6.450000E-9	6.852020E-6
6.500000E-9	6.166818E-5
6.550000E-9	5.139015E-5
6.600000E-9	1.370404E-5
6.650000E-9	-3.426010E-6
6.700000E-9	-4.796414E-5
6.750000E-9	-1.370404E-4
6.800000E-9	-2.398207E-4
6.850000E-9	-3.563050E-4
6.900000E-9	-4.830674E-4
6.950000E-9	-5.858477E-4
7.000000E-9	-6.646459E-4
7.050000E-9	-7.263141E-4
7.100000E-9	-7.640002E-4
7.150000E-9	-7.845563E-4
7.200000E-9	-7.777043E-4
7.250000E-9	-7.263141E-4
7.300000E-9	-6.543679E-4
7.350000E-9	-5.892737E-4
7.400000E-9	-5.139015E-4
7.450000E-9	-4.111212E-4
7.500000E-9	-3.220449E-4
7.550000E-9	-2.569507E-4
7.600000E-9	-1.987086E-4
7.650000E-9	-1.404664E-4
7.700000E-9	-9.592828E-5
7.750000E-9	-1.027803E-4
7.800000E-9	-1.404664E-4
7.850000E-9	-1.610225E-4
7.900000E-9	-1.678745E-4
7.950000E-9	-2.021346E-4
8.000000E-9	-2.638028E-4
8.050000E-9	-3.151929E-4
8.100000E-9	-3.357490E-4
8.150000E-9	-3.631571E-4
8.200000E-9	-3.974172E-4
8.250000E-9	-4.008432E-4
8.300000E-9	-3.939911E-4
8.350000E-9	-4.111212E-4
8.400000E-9	-4.111212E-4
8.450000E-9	-4.008432E-4
8.500000E-9	-4.111212E-4
8.550000E-9	-4.316773E-4
8.600000E-9	-4.385293E-4
8.650000E-9	-4.351033E-4
8.700000E-9	-4.351033E-4
8.750000E-9	-4.385293E-4
8.800000E-9	-4.351033E-4
8.850000E-9	-4.145472E-4
8.900000E-9	-4.008432E-4
8.950000E-9	-3.871391E-4
9.000000E-9	-3.460270E-4
9.050000E-9	-2.809328E-4
9.100000E-9	-1.952826E-4
9.150000E-9	-1.027803E-4
9.200000E-9	-4.111212E-5
9.250000E-9	3.083409E-5
9.300000E-9	1.336144E-4
9.350000E-9	2.158386E-4
9.400000E-9	2.912108E-4
9.450000E-9	3.939911E-4
9.500000E-9	4.727894E-4
9.550000E-9	4.933454E-4
9.600000E-9	5.036235E-4
9.650000E-9	5.173275E-4
9.700000E-9	5.001974E-4
9.750000E-9	4.556593E-4
9.800000E-9	3.871391E-4
9.850000E-9	2.946369E-4
9.900000E-9	1.644485E-4
9.950000E-9	-2.055606E-5
1.000000E-8	-3.049149E-4
1.005000E-8	-7.126101E-4
1.010000E-8	-1.264198E-3
1.015000E-8	-1.990512E-3
1.020000E-8	-2.901830E-3
1.025000E-8	-3.963893E-3
1.030000E-8	-5.169849E-3
1.035000E-8	-6.547105E-3
1.040000E-8	-8.061401E-3
1.045000E-8	-9.657922E-3
1.050000E-8	-1.130241E-2
1.055000E-8	-1.296402E-2
1.060000E-8	-1.457082E-2
1.065000E-8	-1.609539E-2
1.070000E-8	-1.752404E-2
1.075000E-8	-1.881565E-2
1.080000E-8	-2.000105E-2
1.085000E-8	-2.111107E-2
1.090000E-8	-2.212860E-2
1.095000E-8	-2.307760E-2
1.100000E-8	-2.405744E-2
1.105000E-8	-2.507154E-2
1.110000E-8	-2.609249E-2
1.115000E-8	-2.716483E-2
1.120000E-8	-2.828856E-2
1.125000E-8	-2.944998E-2
1.130000E-8	-3.062168E-2
1.135000E-8	-3.178995E-2
1.140000E-8	-3.294451E-2
1.145000E-8	-3.399972E-2
1.150000E-8	-3.485965E-2
1.155000E-8	-3.558254E-2
1.160000E-8	-3.621635E-2
1.165000E-8	-3.667544E-2
1.170000E-8	-3.692896E-2
1.175000E-8	-3.701804E-2
1.180000E-8	-3.691526E-2
1.185000E-8	-3.660006E-2
1.190000E-8	-3.618209E-2
1.195000E-8	-3.568532E-2
1.200000E-8	-3.503438E-2
1.205000E-8	-3.425667E-2
1.210000E-8	-3.345156E-2
1.215000E-8	-3.260191E-2
1.220000E-8	-3.170430E-2
1.225000E-8	-3.082039E-2
1.230000E-8	-2.998786E-2
1.235000E-8	-2.919646E-2
1.240000E-8	-2.847699E-2
1.245000E-8	-2.783976E-2
1.250000E-8	-2.726761E-2
1.255000E-8	-2.680510E-2
1.260000E-8	-2.648648E-2
1.265000E-8	-2.622611E-2
1.270000E-8	-2.601369E-2
1.275000E-8	-2.591434E-2
1.280000E-8	-2.588008E-2
1.285000E-8	-2.585267E-2
1.290000E-8	-2.586980E-2
1.295000E-8	-2.592119E-2
1.300000E-8	-2.597601E-2
1.305000E-8	-2.605138E-2
1.310000E-8	-2.613703E-2
1.315000E-8	-2.620555E-2
1.320000E-8	-2.629805E-2
1.325000E-8	-2.641454E-2
1.330000E-8	-2.649676E-2
1.335000E-8	-2.656528E-2
1.340000E-8	-2.668519E-2
1.345000E-8	-2.681538E-2
1.350000E-8	-2.693872E-2
1.355000E-8	-2.711002E-2
1.360000E-8	-2.731900E-2
1.365000E-8	-2.752456E-2
1.370000E-8	-2.778494E-2
1.375000E-8	-2.812412E-2
1.380000E-8	-2.847699E-2
1.385000E-8	-2.884700E-2
1.390000E-8	-2.928211E-2
1.395000E-8	-2.976517E-2
1.400000E-8	-3.025509E-2
1.405000E-8	-3.077585E-2
1.410000E-8	-3.132058E-2
1.415000E-8	-3.183106E-2
1.420000E-8	-3.230727E-2
1.425000E-8	-3.274923E-2
1.430000E-8	-3.313294E-2
1.435000E-8	-3.346526E-2
1.440000E-8	-3.372907E-2
1.445000E-8	-3.387296E-2
1.450000E-8	-3.392435E-2
1.455000E-8	-3.391750E-2
1.460000E-8	-3.380444E-2
1.465000E-8	-3.360231E-2
1.470000E-8	-3.337276E-2
1.475000E-8	-3.309526E-2
1.480000E-8	-3.273895E-2
1.485000E-8	-3.235866E-2
1.490000E-8	-3.198180E-2
1.495000E-8	-3.159466E-2
1.500000E-8	-3.120067E-2
1.505000E-8	-3.081696E-2
1.510000E-8	-3.041954E-2
1.515000E-8	-3.001527E-2
1.520000E-8	-2.961443E-2
1.525000E-8	-2.922044E-2
1.530000E-8	-2.883330E-2
1.535000E-8	-2.844273E-2
1.540000E-8	-2.805217E-2
1.545000E-8	-2.768216E-2
1.550000E-8	-2.733271E-2
1.555000E-8	-2.699353E-2
1.560000E-8	-2.668519E-2
1.565000E-8	-2.640426E-2
1.570000E-8	-2.611990E-2
1.575000E-8	-2.587665E-2
1.580000E-8	-2.570535E-2
1.585000E-8	-2.555803E-2
1.590000E-8	-2.543127E-2
1.595000E-8	-2.539359E-2
1.600000E-8	-2.542442E-2
1.605000E-8	-2.548609E-2
1.610000E-8	-2.562313E-2
1.615000E-8	-2.585267E-2
1.620000E-8	-2.614388E-2
1.625000E-8	-2.646593E-2
1.630000E-8	-2.681881E-2
1.635000E-8	-2.718539E-2
1.640000E-8	-2.756225E-2
1.645000E-8	-2.794596E-2
1.650000E-8	-2.832968E-2
1.655000E-8	-2.869626E-2
1.660000E-8	-2.903201E-2
1.665000E-8	-2.932664E-2
1.670000E-8	-2.959730E-2
1.675000E-8	-2.987138E-2
1.680000E-8	-3.014889E-2
1.685000E-8	-3.039899E-2
1.690000E-8	-3.062168E-2
1.695000E-8	-3.086150E-2
1.700000E-8	-3.109104E-2
1.705000E-8	-3.127947E-2
1.710000E-8	-3.146790E-2
1.715000E-8	-3.164605E-2
1.720000E-8	-3.174541E-2
1.725000E-8	-3.178652E-2
1.730000E-8	-3.182078E-2
1.735000E-8	-3.181735E-2
1.740000E-8	-3.175226E-2
1.745000E-8	-3.166661E-2
1.750000E-8	-3.157068E-2
1.755000E-8	-3.147133E-2
1.760000E-8	-3.136855E-2
1.765000E-8	-3.126919E-2
1.770000E-8	-3.118354E-2
1.775000E-8	-3.110474E-2
1.780000E-8	-3.100882E-2
1.785000E-8	-3.091631E-2
1.790000E-8	-3.083066E-2
1.795000E-8	-3.073474E-2
1.800000E-8	-3.058399E-2
1.805000E-8	-3.037158E-2
1.810000E-8	-3.010092E-2
1.815000E-8	-2.978573E-2
1.820000E-8	-2.942600E-2
1.825000E-8	-2.902858E-2
1.830000E-8	-2.862089E-2
1.835000E-8	-2.818921E-2
1.840000E-8	-2.774383E-2
1.845000E-8	-2.733271E-2
1.850000E-8	-2.697983E-2
1.855000E-8	-2.666464E-2
1.860000E-8	-2.639398E-2
1.865000E-8	-2.618842E-2
1.870000E-8	-2.602740E-2
1.875000E-8	-2.592804E-2
1.880000E-8	-2.589036E-2
1.885000E-8	-2.587323E-2
1.890000E-8	-2.588693E-2
1.895000E-8	-2.596230E-2
1.900000E-8	-2.605481E-2
1.905000E-8	-2.615073E-2
1.910000E-8	-2.628777E-2
1.915000E-8	-2.645907E-2
1.920000E-8	-2.665093E-2
1.925000E-8	-2.689075E-2
1.930000E-8	-2.715455E-2
1.935000E-8	-2.742178E-2
1.940000E-8	-2.771985E-2
1.945000E-8	-2.805560E-2
1.950000E-8	-2.837421E-2
1.955000E-8	-2.867228E-2
1.960000E-8	-2.898747E-2
1.965000E-8	-2.931294E-2
1.970000E-8	-2.962128E-2
1.975000E-8	-2.991592E-2
1.980000E-8	-3.020028E-2
1.985000E-8	-3.045380E-2
1.990000E-8	-3.069020E-2
1.995000E-8	-3.093002E-2
2.000000E-8	-3.114243E-2
2.005000E-8	-3.131716E-2
2.010000E-8	-3.147475E-2
2.015000E-8	-3.161179E-2
2.020000E-8	-3.168374E-2
2.025000E-8	-3.169059E-2
2.030000E-8	-3.165291E-2
2.035000E-8	-3.158096E-2
2.040000E-8	-3.148161E-2
2.045000E-8	-3.135484E-2
2.050000E-8	-3.119382E-2
2.055000E-8	-3.100539E-2
2.060000E-8	-3.079983E-2
2.065000E-8	-3.058399E-2
2.070000E-8	-3.035445E-2
2.075000E-8	-3.011463E-2
2.080000E-8	-2.985425E-2
2.085000E-8	-2.955961E-2
2.090000E-8	-2.924442E-2
2.095000E-8	-2.895321E-2
2.100000E-8	-2.865172E-2
2.105000E-8	-2.829199E-2
2.110000E-8	-2.793911E-2
2.115000E-8	-2.763077E-2
2.120000E-8	-2.729845E-2
2.125000E-8	-2.695585E-2
2.130000E-8	-2.668177E-2
2.135000E-8	-2.642824E-2
2.140000E-8	-2.617129E-2
2.145000E-8	-2.597943E-2
2.150000E-8	-2.583897E-2
2.155000E-8	-2.571906E-2
2.160000E-8	-2.564711E-2
2.165000E-8	-2.556489E-2
2.170000E-8	-2.545868E-2
2.175000E-8	-2.542785E-2
2.180000E-8	-2.545525E-2
2.185000E-8	-2.544155E-2
2.190000E-8	-2.546211E-2
2.195000E-8	-2.557174E-2
2.200000E-8	-2.568822E-2
2.205000E-8	-2.580471E-2
2.210000E-8	-2.599314E-2
2.215000E-8	-2.623638E-2
2.220000E-8	-2.650361E-2
2.225000E-8	-2.681195E-2
2.230000E-8	-2.715798E-2
2.235000E-8	-2.750743E-2
2.240000E-8	-2.784661E-2
2.245000E-8	-2.817208E-2
2.250000E-8	-2.850783E-2
2.255000E-8	-2.885728E-2
2.260000E-8	-2.918960E-2
2.265000E-8	-2.948424E-2
