Study Name	CF3-Moar-Data
Sample Name	30kh-330C
Run Name	spot22
Operator	Mike Short
Date	6/2/2020
Time	15:58
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:58:13
	
Time	Amplitude
0.000000E+0	-8.565025E-4
5.000000E-11	-8.565025E-4
1.000000E-10	-8.256684E-4
1.500000E-10	-7.640002E-4
2.000000E-10	-6.783500E-4
2.500000E-10	-5.995517E-4
3.000000E-10	-5.378836E-4
3.500000E-10	-4.762154E-4
4.000000E-10	-4.419553E-4
4.500000E-10	-4.556593E-4
5.000000E-10	-4.933454E-4
5.500000E-10	-5.310315E-4
6.000000E-10	-6.029777E-4
6.500000E-10	-6.920540E-4
7.000000E-10	-7.468702E-4
7.500000E-10	-7.948343E-4
8.000000E-10	-8.496505E-4
8.500000E-10	-8.873366E-4
9.000000E-10	-8.941886E-4
9.500000E-10	-8.804846E-4
1.000000E-9	-8.462245E-4
1.050000E-9	-8.016863E-4
1.100000E-9	-7.605742E-4
1.150000E-9	-7.023320E-4
1.200000E-9	-6.440899E-4
1.250000E-9	-5.961257E-4
1.300000E-9	-5.413096E-4
1.350000E-9	-4.899194E-4
1.400000E-9	-4.488073E-4
1.450000E-9	-4.076952E-4
1.500000E-9	-3.768611E-4
1.550000E-9	-3.837131E-4
1.600000E-9	-4.076952E-4
1.650000E-9	-4.248252E-4
1.700000E-9	-4.625113E-4
1.750000E-9	-5.515876E-4
1.800000E-9	-6.166818E-4
1.850000E-9	-6.612199E-4
1.900000E-9	-7.400181E-4
1.950000E-9	-8.153904E-4
2.000000E-9	-8.530765E-4
2.050000E-9	-8.736325E-4
2.100000E-9	-8.839106E-4
2.150000E-9	-8.599285E-4
2.200000E-9	-8.222424E-4
2.250000E-9	-7.811303E-4
2.300000E-9	-7.057580E-4
2.350000E-9	-5.995517E-4
2.400000E-9	-5.207535E-4
2.450000E-9	-4.693634E-4
2.500000E-9	-4.042692E-4
2.550000E-9	-3.528790E-4
2.600000E-9	-3.323230E-4
2.650000E-9	-3.083409E-4
2.700000E-9	-2.980629E-4
2.750000E-9	-3.220449E-4
2.800000E-9	-3.391750E-4
2.850000E-9	-3.288970E-4
2.900000E-9	-3.288970E-4
2.950000E-9	-3.460270E-4
3.000000E-9	-3.323230E-4
3.050000E-9	-3.049149E-4
3.100000E-9	-3.049149E-4
3.150000E-9	-3.083409E-4
3.200000E-9	-3.014889E-4
