Study Name	CF3-Moar-Data
Sample Name	1.5kh-330C
Run Name	spot37
Operator	Mike Short
Date	6/3/2020
Time	17:15
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:15:33
	
Time	Amplitude
0.000000E+0	-3.083409E-5
5.000000E-11	-8.907626E-5
1.000000E-10	-1.062063E-4
1.500000E-10	-1.370404E-4
2.000000E-10	-1.541704E-4
2.500000E-10	-1.404664E-4
3.000000E-10	-1.336144E-4
3.500000E-10	-1.130583E-4
4.000000E-10	-7.537222E-5
4.500000E-10	-3.083409E-5
5.000000E-10	0.000000E+0
5.500000E-10	5.824217E-5
6.000000E-10	1.130583E-4
6.500000E-10	1.199103E-4
7.000000E-10	1.336144E-4
7.500000E-10	1.541704E-4
8.000000E-10	1.199103E-4
8.500000E-10	5.824217E-5
9.000000E-10	2.055606E-5
9.500000E-10	-4.453813E-5
1.000000E-9	-1.336144E-4
1.050000E-9	-2.021346E-4
1.100000E-9	-2.912108E-4
1.150000E-9	-4.145472E-4
1.200000E-9	-4.659373E-4
1.250000E-9	-4.556593E-4
1.300000E-9	-4.899194E-4
1.350000E-9	-4.967714E-4
1.400000E-9	-4.282512E-4
1.450000E-9	-3.528790E-4
1.500000E-9	-2.569507E-4
1.550000E-9	-1.336144E-4
1.600000E-9	-4.796414E-5
1.650000E-9	2.740808E-5
1.700000E-9	1.199103E-4
1.750000E-9	1.644485E-4
1.800000E-9	1.815785E-4
1.850000E-9	2.089866E-4
1.900000E-9	1.918566E-4
1.950000E-9	1.713005E-4
2.000000E-9	1.678745E-4
2.050000E-9	1.301884E-4
2.100000E-9	9.592828E-5
2.150000E-9	1.164843E-4
2.200000E-9	1.370404E-4
2.250000E-9	1.301884E-4
2.300000E-9	1.438924E-4
2.350000E-9	1.884305E-4
2.400000E-9	2.124126E-4
2.450000E-9	2.158386E-4
2.500000E-9	2.398207E-4
2.550000E-9	2.398207E-4
2.600000E-9	2.089866E-4
2.650000E-9	2.089866E-4
2.700000E-9	2.226906E-4
2.750000E-9	2.089866E-4
2.800000E-9	1.850045E-4
2.850000E-9	1.884305E-4
2.900000E-9	1.918566E-4
2.950000E-9	1.747265E-4
3.000000E-9	1.918566E-4
3.050000E-9	2.398207E-4
3.100000E-9	3.014889E-4
3.150000E-9	4.076952E-4
3.200000E-9	5.241795E-4
3.250000E-9	5.858477E-4
3.300000E-9	6.372378E-4
3.350000E-9	7.091841E-4
3.400000E-9	7.742782E-4
3.450000E-9	8.016863E-4
3.500000E-9	7.811303E-4
3.550000E-9	7.365921E-4
3.600000E-9	6.886280E-4
3.650000E-9	6.303858E-4
3.700000E-9	5.481616E-4
3.750000E-9	4.316773E-4
3.800000E-9	3.117669E-4
3.850000E-9	2.261167E-4
3.900000E-9	1.747265E-4
3.950000E-9	1.130583E-4
4.000000E-9	3.768611E-5
4.050000E-9	-2.740808E-5
4.100000E-9	-6.852020E-5
4.150000E-9	-1.199103E-4
4.200000E-9	-1.678745E-4
4.250000E-9	-2.192646E-4
4.300000E-9	-2.946369E-4
4.350000E-9	-3.494530E-4
4.400000E-9	-3.734351E-4
4.450000E-9	-4.179732E-4
4.500000E-9	-4.488073E-4
4.550000E-9	-4.453813E-4
4.600000E-9	-4.179732E-4
4.650000E-9	-3.631571E-4
4.700000E-9	-2.980629E-4
4.750000E-9	-2.535247E-4
4.800000E-9	-2.089866E-4
4.850000E-9	-1.336144E-4
4.900000E-9	-4.111212E-5
4.950000E-9	3.083409E-5
5.000000E-9	7.537222E-5
5.050000E-9	9.250227E-5
5.100000E-9	1.130583E-4
5.150000E-9	1.781525E-4
5.200000E-9	2.569507E-4
5.250000E-9	2.980629E-4
5.300000E-9	3.391750E-4
5.350000E-9	4.111212E-4
5.400000E-9	4.522333E-4
5.450000E-9	4.522333E-4
5.500000E-9	4.522333E-4
5.550000E-9	4.282512E-4
5.600000E-9	3.391750E-4
5.650000E-9	2.466727E-4
5.700000E-9	1.884305E-4
5.750000E-9	1.062063E-4
5.800000E-9	1.027803E-5
5.850000E-9	-2.055606E-5
5.900000E-9	-1.370404E-5
5.950000E-9	-1.027803E-5
6.000000E-9	4.453813E-5
6.050000E-9	1.507444E-4
6.100000E-9	2.295427E-4
6.150000E-9	3.049149E-4
6.200000E-9	4.213992E-4
6.250000E-9	5.378836E-4
6.300000E-9	6.303858E-4
6.350000E-9	6.954800E-4
6.400000E-9	7.297401E-4
6.450000E-9	7.708522E-4
6.500000E-9	7.948343E-4
6.550000E-9	7.400181E-4
6.600000E-9	6.509419E-4
6.650000E-9	5.961257E-4
6.700000E-9	5.207535E-4
6.750000E-9	3.802871E-4
6.800000E-9	2.398207E-4
6.850000E-9	1.233364E-4
6.900000E-9	-3.426010E-6
6.950000E-9	-1.027803E-4
7.000000E-9	-1.370404E-4
7.050000E-9	-1.884305E-4
7.100000E-9	-2.158386E-4
7.150000E-9	-1.438924E-4
7.200000E-9	-7.879823E-5
7.250000E-9	-4.111212E-5
7.300000E-9	8.222424E-5
7.350000E-9	2.329687E-4
7.400000E-9	2.877848E-4
7.450000E-9	3.323230E-4
7.500000E-9	4.213992E-4
7.550000E-9	4.179732E-4
7.600000E-9	3.151929E-4
7.650000E-9	2.226906E-4
7.700000E-9	1.233364E-4
7.750000E-9	-3.083409E-5
7.800000E-9	-1.747265E-4
7.850000E-9	-2.706548E-4
7.900000E-9	-3.254709E-4
7.950000E-9	-3.460270E-4
8.000000E-9	-3.665831E-4
8.050000E-9	-3.631571E-4
8.100000E-9	-2.809328E-4
8.150000E-9	-1.918566E-4
8.200000E-9	-1.336144E-4
8.250000E-9	-4.453813E-5
8.300000E-9	3.426010E-5
8.350000E-9	6.852020E-5
8.400000E-9	1.199103E-4
8.450000E-9	2.158386E-4
8.500000E-9	2.638028E-4
8.550000E-9	3.014889E-4
8.600000E-9	3.802871E-4
8.650000E-9	4.316773E-4
8.700000E-9	4.659373E-4
8.750000E-9	5.413096E-4
8.800000E-9	6.235338E-4
8.850000E-9	6.749240E-4
8.900000E-9	7.057580E-4
8.950000E-9	7.126101E-4
9.000000E-9	6.920540E-4
9.050000E-9	6.372378E-4
9.100000E-9	5.310315E-4
9.150000E-9	3.974172E-4
9.200000E-9	2.329687E-4
9.250000E-9	6.509419E-5
9.300000E-9	-3.426010E-5
9.350000E-9	-1.027803E-4
9.400000E-9	-1.918566E-4
9.450000E-9	-2.466727E-4
9.500000E-9	-2.261167E-4
9.550000E-9	-1.884305E-4
9.600000E-9	-1.370404E-4
9.650000E-9	-4.796414E-5
9.700000E-9	5.481616E-5
9.750000E-9	1.301884E-4
9.800000E-9	2.432467E-4
9.850000E-9	4.111212E-4
9.900000E-9	6.714979E-4
9.950000E-9	1.096323E-3
1.000000E-8	1.713005E-3
1.005000E-8	2.548951E-3
1.010000E-8	3.686387E-3
1.015000E-8	5.224665E-3
1.020000E-8	7.167213E-3
1.025000E-8	9.496900E-3
1.030000E-8	1.223086E-2
1.035000E-8	1.532797E-2
1.040000E-8	1.867861E-2
1.045000E-8	2.223138E-2
1.050000E-8	2.596230E-2
1.055000E-8	2.973777E-2
1.060000E-8	3.336591E-2
1.065000E-8	3.681248E-2
1.070000E-8	4.006033E-2
1.075000E-8	4.306494E-2
1.080000E-8	4.580918E-2
1.085000E-8	4.831702E-2
1.090000E-8	5.059189E-2
1.095000E-8	5.268175E-2
1.100000E-8	5.464486E-2
1.105000E-8	5.651203E-2
1.110000E-8	5.831069E-2
1.115000E-8	6.008194E-2
1.120000E-8	6.181892E-2
1.125000E-8	6.350452E-2
1.130000E-8	6.511817E-2
1.135000E-8	6.662562E-2
1.140000E-8	6.796861E-2
1.145000E-8	6.910605E-2
1.150000E-8	7.001051E-2
1.155000E-8	7.063062E-2
1.160000E-8	7.093896E-2
1.165000E-8	7.092868E-2
1.170000E-8	7.065460E-2
1.175000E-8	7.014413E-2
1.180000E-8	6.939041E-2
