Study Name	CF3-Moar-Data
Sample Name	10kh-360C
Run Name	spot35
Operator	Mike Short
Date	6/3/2020
Time	11:37
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:37:28
	
Time	Amplitude
0.000000E+0	-8.907626E-5
5.000000E-11	-1.473184E-4
1.000000E-10	-2.089866E-4
1.500000E-10	-2.261167E-4
2.000000E-10	-2.500987E-4
2.500000E-10	-3.186189E-4
3.000000E-10	-3.426010E-4
3.500000E-10	-3.288970E-4
4.000000E-10	-3.563050E-4
4.500000E-10	-3.734351E-4
5.000000E-10	-3.494530E-4
5.500000E-10	-3.631571E-4
6.000000E-10	-3.871391E-4
6.500000E-10	-3.905651E-4
7.000000E-10	-4.008432E-4
7.500000E-10	-4.282512E-4
8.000000E-10	-4.179732E-4
8.500000E-10	-3.768611E-4
9.000000E-10	-3.357490E-4
9.500000E-10	-3.151929E-4
1.000000E-9	-2.500987E-4
1.050000E-9	-1.233364E-4
1.100000E-9	1.027803E-5
1.150000E-9	1.096323E-4
1.200000E-9	2.021346E-4
1.250000E-9	2.980629E-4
1.300000E-9	3.871391E-4
1.350000E-9	4.316773E-4
1.400000E-9	4.042692E-4
1.450000E-9	3.631571E-4
1.500000E-9	3.426010E-4
1.550000E-9	2.946369E-4
1.600000E-9	1.987086E-4
1.650000E-9	1.404664E-4
1.700000E-9	1.199103E-4
1.750000E-9	9.935429E-5
1.800000E-9	7.194621E-5
1.850000E-9	7.879823E-5
1.900000E-9	1.370404E-4
1.950000E-9	2.295427E-4
2.000000E-9	3.014889E-4
2.050000E-9	3.802871E-4
2.100000E-9	4.762154E-4
2.150000E-9	5.310315E-4
2.200000E-9	5.550136E-4
2.250000E-9	5.858477E-4
2.300000E-9	5.652916E-4
2.350000E-9	4.830674E-4
2.400000E-9	4.076952E-4
2.450000E-9	3.220449E-4
2.500000E-9	1.918566E-4
2.550000E-9	5.824217E-5
2.600000E-9	-4.111212E-5
2.650000E-9	-1.062063E-4
2.700000E-9	-1.438924E-4
2.750000E-9	-1.541704E-4
2.800000E-9	-1.301884E-4
2.850000E-9	-8.907626E-5
2.900000E-9	-4.111212E-5
2.950000E-9	1.027803E-5
3.000000E-9	2.740808E-5
3.050000E-9	5.139015E-5
3.100000E-9	1.027803E-4
3.150000E-9	1.473184E-4
3.200000E-9	1.507444E-4
3.250000E-9	1.233364E-4
3.300000E-9	8.565025E-5
3.350000E-9	5.481616E-5
3.400000E-9	6.852020E-6
3.450000E-9	-5.481616E-5
3.500000E-9	-7.194621E-5
3.550000E-9	-3.768611E-5
3.600000E-9	-1.370404E-5
3.650000E-9	0.000000E+0
3.700000E-9	3.083409E-5
3.750000E-9	2.055606E-5
3.800000E-9	-3.426010E-5
3.850000E-9	-7.194621E-5
3.900000E-9	-9.935429E-5
3.950000E-9	-1.713005E-4
4.000000E-9	-2.329687E-4
4.050000E-9	-2.706548E-4
4.100000E-9	-3.220449E-4
4.150000E-9	-3.768611E-4
4.200000E-9	-4.145472E-4
4.250000E-9	-4.385293E-4
4.300000E-9	-4.213992E-4
4.350000E-9	-3.494530E-4
4.400000E-9	-2.912108E-4
4.450000E-9	-2.398207E-4
4.500000E-9	-1.610225E-4
4.550000E-9	-8.907626E-5
4.600000E-9	-3.426010E-5
4.650000E-9	3.426010E-5
4.700000E-9	9.935429E-5
4.750000E-9	1.096323E-4
