Study Name	CF3-Moar-Data
Sample Name	1.5kh-290C
Run Name	spot36
Operator	Mike Short
Date	6/3/2020
Time	17:00
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:00:42
	
Time	Amplitude
0.000000E+0	-1.233364E-4
5.000000E-11	-8.222424E-5
1.000000E-10	-6.509419E-5
1.500000E-10	-7.194621E-5
2.000000E-10	-4.453813E-5
2.500000E-10	6.852020E-6
3.000000E-10	4.111212E-5
3.500000E-10	6.852020E-5
4.000000E-10	1.164843E-4
4.500000E-10	1.678745E-4
5.000000E-10	1.987086E-4
5.500000E-10	2.295427E-4
6.000000E-10	2.500987E-4
6.500000E-10	2.192646E-4
7.000000E-10	1.781525E-4
7.500000E-10	1.575965E-4
8.000000E-10	1.404664E-4
8.500000E-10	1.062063E-4
9.000000E-10	4.111212E-5
9.500000E-10	-2.398207E-5
1.000000E-9	-5.824217E-5
1.050000E-9	-8.222424E-5
1.100000E-9	-1.130583E-4
1.150000E-9	-1.404664E-4
1.200000E-9	-1.507444E-4
1.250000E-9	-1.301884E-4
1.300000E-9	-9.935429E-5
1.350000E-9	-8.565025E-5
1.400000E-9	-8.565025E-5
1.450000E-9	-8.222424E-5
1.500000E-9	-7.879823E-5
1.550000E-9	-7.879823E-5
1.600000E-9	-7.537222E-5
1.650000E-9	-8.565025E-5
1.700000E-9	-1.130583E-4
1.750000E-9	-1.267624E-4
1.800000E-9	-1.370404E-4
1.850000E-9	-1.884305E-4
1.900000E-9	-2.569507E-4
1.950000E-9	-2.638028E-4
2.000000E-9	-2.569507E-4
2.050000E-9	-2.980629E-4
2.100000E-9	-3.049149E-4
2.150000E-9	-2.569507E-4
2.200000E-9	-2.192646E-4
2.250000E-9	-1.815785E-4
2.300000E-9	-8.565025E-5
2.350000E-9	3.426010E-6
2.400000E-9	7.537222E-5
2.450000E-9	2.021346E-4
2.500000E-9	3.151929E-4
2.550000E-9	3.426010E-4
2.600000E-9	3.563050E-4
2.650000E-9	3.768611E-4
2.700000E-9	3.288970E-4
2.750000E-9	2.124126E-4
2.800000E-9	7.537222E-5
2.850000E-9	-7.194621E-5
2.900000E-9	-2.089866E-4
2.950000E-9	-3.254709E-4
3.000000E-9	-4.248252E-4
3.050000E-9	-4.933454E-4
3.100000E-9	-5.104755E-4
3.150000E-9	-4.864934E-4
3.200000E-9	-4.385293E-4
3.250000E-9	-3.665831E-4
3.300000E-9	-2.706548E-4
3.350000E-9	-1.541704E-4
3.400000E-9	-4.111212E-5
3.450000E-9	5.481616E-5
3.500000E-9	1.130583E-4
3.550000E-9	1.644485E-4
3.600000E-9	2.055606E-4
3.650000E-9	2.124126E-4
3.700000E-9	1.781525E-4
3.750000E-9	1.507444E-4
3.800000E-9	1.507444E-4
3.850000E-9	1.096323E-4
3.900000E-9	1.713005E-5
3.950000E-9	-3.426010E-5
4.000000E-9	-5.824217E-5
4.050000E-9	-1.027803E-4
4.100000E-9	-1.130583E-4
4.150000E-9	-1.027803E-4
4.200000E-9	-1.267624E-4
4.250000E-9	-1.507444E-4
4.300000E-9	-1.336144E-4
4.350000E-9	-1.233364E-4
4.400000E-9	-1.301884E-4
4.450000E-9	-1.301884E-4
4.500000E-9	-1.164843E-4
4.550000E-9	-1.199103E-4
4.600000E-9	-1.575965E-4
4.650000E-9	-1.850045E-4
4.700000E-9	-2.089866E-4
4.750000E-9	-2.363947E-4
4.800000E-9	-2.466727E-4
4.850000E-9	-2.603768E-4
4.900000E-9	-3.049149E-4
