Study Name	CF3-Moar-Data
Sample Name	1.5kh-290C
Run Name	spot29
Operator	Mike Short
Date	6/3/2020
Time	16:58
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	16:58:30
	
Time	Amplitude
0.000000E+0	-5.413096E-4
5.000000E-11	-5.344575E-4
1.000000E-10	-5.070495E-4
1.500000E-10	-4.625113E-4
2.000000E-10	-4.248252E-4
2.500000E-10	-3.871391E-4
3.000000E-10	-3.631571E-4
3.500000E-10	-3.494530E-4
4.000000E-10	-3.220449E-4
4.500000E-10	-2.877848E-4
5.000000E-10	-2.809328E-4
5.500000E-10	-2.775068E-4
6.000000E-10	-2.535247E-4
6.500000E-10	-2.261167E-4
7.000000E-10	-1.987086E-4
7.500000E-10	-1.781525E-4
8.000000E-10	-1.781525E-4
8.500000E-10	-1.884305E-4
9.000000E-10	-1.952826E-4
9.500000E-10	-2.192646E-4
1.000000E-9	-2.603768E-4
1.050000E-9	-2.946369E-4
1.100000E-9	-3.254709E-4
1.150000E-9	-3.597310E-4
1.200000E-9	-4.008432E-4
1.250000E-9	-4.419553E-4
1.300000E-9	-4.693634E-4
1.350000E-9	-4.762154E-4
1.400000E-9	-4.967714E-4
1.450000E-9	-5.413096E-4
1.500000E-9	-5.858477E-4
1.550000E-9	-6.098298E-4
1.600000E-9	-6.406639E-4
1.650000E-9	-6.714979E-4
1.700000E-9	-6.680719E-4
1.750000E-9	-6.509419E-4
1.800000E-9	-6.577939E-4
1.850000E-9	-6.612199E-4
1.900000E-9	-6.646459E-4
1.950000E-9	-6.852020E-4
2.000000E-9	-7.057580E-4
2.050000E-9	-6.989060E-4
2.100000E-9	-6.886280E-4
2.150000E-9	-7.023320E-4
2.200000E-9	-7.194621E-4
2.250000E-9	-7.126101E-4
2.300000E-9	-6.817760E-4
2.350000E-9	-6.440899E-4
2.400000E-9	-6.269598E-4
2.450000E-9	-6.132558E-4
2.500000E-9	-5.652916E-4
2.550000E-9	-4.967714E-4
2.600000E-9	-4.590853E-4
2.650000E-9	-4.625113E-4
2.700000E-9	-4.796414E-4
2.750000E-9	-5.173275E-4
2.800000E-9	-5.618656E-4
2.850000E-9	-6.132558E-4
2.900000E-9	-6.989060E-4
2.950000E-9	-7.914083E-4
3.000000E-9	-8.290944E-4
3.050000E-9	-8.496505E-4
3.100000E-9	-8.770585E-4
3.150000E-9	-8.599285E-4
3.200000E-9	-8.119644E-4
3.250000E-9	-7.777043E-4
3.300000E-9	-7.331661E-4
3.350000E-9	-6.646459E-4
3.400000E-9	-6.201078E-4
3.450000E-9	-5.926997E-4
3.500000E-9	-5.584396E-4
3.550000E-9	-5.687176E-4
3.600000E-9	-6.064038E-4
3.650000E-9	-6.029777E-4
3.700000E-9	-5.824217E-4
3.750000E-9	-5.926997E-4
3.800000E-9	-5.789957E-4
3.850000E-9	-5.241795E-4
3.900000E-9	-4.796414E-4
3.950000E-9	-4.419553E-4
4.000000E-9	-3.905651E-4
4.050000E-9	-3.665831E-4
4.100000E-9	-3.665831E-4
4.150000E-9	-3.734351E-4
4.200000E-9	-4.008432E-4
4.250000E-9	-4.522333E-4
4.300000E-9	-5.139015E-4
4.350000E-9	-5.721437E-4
4.400000E-9	-6.303858E-4
4.450000E-9	-6.680719E-4
4.500000E-9	-6.783500E-4
4.550000E-9	-6.714979E-4
4.600000E-9	-6.646459E-4
4.650000E-9	-6.577939E-4
4.700000E-9	-6.509419E-4
4.750000E-9	-6.166818E-4
4.800000E-9	-5.858477E-4
4.850000E-9	-5.926997E-4
4.900000E-9	-6.201078E-4
4.950000E-9	-6.338118E-4
5.000000E-9	-6.509419E-4
5.050000E-9	-6.749240E-4
5.100000E-9	-6.749240E-4
5.150000E-9	-6.543679E-4
5.200000E-9	-6.372378E-4
5.250000E-9	-6.132558E-4
5.300000E-9	-5.858477E-4
5.350000E-9	-5.824217E-4
5.400000E-9	-5.926997E-4
5.450000E-9	-5.858477E-4
5.500000E-9	-5.892737E-4
5.550000E-9	-6.166818E-4
5.600000E-9	-6.475159E-4
5.650000E-9	-6.817760E-4
5.700000E-9	-7.228881E-4
5.750000E-9	-7.468702E-4
5.800000E-9	-7.434442E-4
5.850000E-9	-7.160361E-4
5.900000E-9	-6.612199E-4
5.950000E-9	-5.721437E-4
6.000000E-9	-4.727894E-4
6.050000E-9	-3.802871E-4
6.100000E-9	-2.843588E-4
6.150000E-9	-2.124126E-4
6.200000E-9	-1.815785E-4
