Study Name	CF3-Moar-Data
Sample Name	1.5kh-290C
Run Name	spot3
Operator	Mike Short
Date	6/3/2020
Time	13:35
Sign	NEG
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:35:39
	
Time	Amplitude
0.000000E+0	-4.590693E-4
5.000000E-11	-4.419398E-4
1.000000E-10	-4.282363E-4
1.500000E-10	-4.145327E-4
2.000000E-10	-3.871256E-4
2.500000E-10	-3.528667E-4
3.000000E-10	-3.151819E-4
3.500000E-10	-2.843489E-4
4.000000E-10	-2.637935E-4
4.500000E-10	-2.500900E-4
5.000000E-10	-2.261087E-4
5.500000E-10	-2.021275E-4
6.000000E-10	-2.055534E-4
6.500000E-10	-2.295346E-4
7.000000E-10	-2.535159E-4
7.500000E-10	-2.946265E-4
8.000000E-10	-3.562926E-4
8.500000E-10	-3.905515E-4
9.000000E-10	-4.042550E-4
9.500000E-10	-4.350880E-4
1.000000E-9	-4.727728E-4
1.050000E-9	-4.830505E-4
1.100000E-9	-4.864764E-4
1.150000E-9	-4.899023E-4
1.200000E-9	-4.693469E-4
1.250000E-9	-4.590693E-4
1.300000E-9	-4.796246E-4
1.350000E-9	-4.899023E-4
1.400000E-9	-5.001800E-4
1.450000E-9	-5.447165E-4
1.500000E-9	-5.892531E-4
1.550000E-9	-6.269379E-4
1.600000E-9	-6.920298E-4
1.650000E-9	-7.571217E-4
1.700000E-9	-7.879547E-4
1.750000E-9	-8.119360E-4
1.800000E-9	-8.324913E-4
1.850000E-9	-8.222136E-4
1.900000E-9	-7.776771E-4
1.950000E-9	-7.160110E-4
2.000000E-9	-6.372156E-4
2.050000E-9	-5.241612E-4
2.100000E-9	-3.974033E-4
2.150000E-9	-2.946265E-4
2.200000E-9	-2.021275E-4
2.250000E-9	-9.592492E-5
2.300000E-9	-1.027767E-5
2.350000E-9	4.111068E-5
2.400000E-9	9.249903E-5
2.450000E-9	1.199062E-4
2.500000E-9	1.096285E-4
2.550000E-9	8.907314E-5
2.600000E-9	4.453657E-5
2.650000E-9	-2.055534E-5
2.700000E-9	-7.536958E-5
2.750000E-9	-1.233320E-4
2.800000E-9	-2.021275E-4
2.850000E-9	-2.809230E-4
2.900000E-9	-3.254596E-4
2.950000E-9	-3.665702E-4
3.000000E-9	-4.111068E-4
3.050000E-9	-4.248104E-4
3.100000E-9	-4.385139E-4
3.150000E-9	-4.624952E-4
3.200000E-9	-4.761987E-4
3.250000E-9	-5.001800E-4
3.300000E-9	-5.378647E-4
3.350000E-9	-5.447165E-4
3.400000E-9	-5.070317E-4
3.450000E-9	-4.899023E-4
3.500000E-9	-5.070317E-4
3.550000E-9	-5.001800E-4
3.600000E-9	-4.830505E-4
3.650000E-9	-4.933282E-4
3.700000E-9	-5.036058E-4
3.750000E-9	-5.036058E-4
3.800000E-9	-5.310130E-4
3.850000E-9	-5.721236E-4
3.900000E-9	-5.995308E-4
3.950000E-9	-6.474932E-4
4.000000E-9	-6.954557E-4
4.050000E-9	-7.194369E-4
4.100000E-9	-7.502699E-4
4.150000E-9	-7.845288E-4
4.200000E-9	-7.879547E-4
4.250000E-9	-7.845288E-4
4.300000E-9	-7.811029E-4
4.350000E-9	-7.571217E-4
4.400000E-9	-7.468440E-4
4.450000E-9	-7.571217E-4
4.500000E-9	-7.434182E-4
4.550000E-9	-7.160110E-4
4.600000E-9	-7.023075E-4
4.650000E-9	-6.749003E-4
4.700000E-9	-6.235120E-4
4.750000E-9	-5.961049E-4
4.800000E-9	-5.824013E-4
4.850000E-9	-5.344389E-4
4.900000E-9	-4.830505E-4
4.950000E-9	-4.419398E-4
5.000000E-9	-3.905515E-4
5.050000E-9	-3.323113E-4
5.100000E-9	-2.912007E-4
5.150000E-9	-2.535159E-4
5.200000E-9	-2.192570E-4
5.250000E-9	-2.089793E-4
5.300000E-9	-2.158311E-4
5.350000E-9	-2.124052E-4
5.400000E-9	-2.261087E-4
5.450000E-9	-2.706453E-4
5.500000E-9	-3.049042E-4
5.550000E-9	-3.151819E-4
5.600000E-9	-3.562926E-4
5.650000E-9	-4.008291E-4
5.700000E-9	-4.076809E-4
5.750000E-9	-4.213845E-4
5.800000E-9	-4.522175E-4
5.850000E-9	-4.522175E-4
5.900000E-9	-4.385139E-4
5.950000E-9	-4.453657E-4
6.000000E-9	-4.385139E-4
6.050000E-9	-4.076809E-4
6.100000E-9	-3.768479E-4
6.150000E-9	-3.562926E-4
6.200000E-9	-3.288854E-4
6.250000E-9	-2.980524E-4
6.300000E-9	-2.843489E-4
6.350000E-9	-2.877748E-4
6.400000E-9	-2.809230E-4
6.450000E-9	-2.809230E-4
6.500000E-9	-3.151819E-4
6.550000E-9	-3.494408E-4
6.600000E-9	-3.768479E-4
6.650000E-9	-4.213845E-4
6.700000E-9	-4.693469E-4
6.750000E-9	-5.070317E-4
6.800000E-9	-5.378647E-4
6.850000E-9	-5.755495E-4
6.900000E-9	-5.858272E-4
