Study Name	CF3-Moar-Data
Sample Name	1.5kh-290C
Run Name	spot14
Operator	Mike Short
Date	6/3/2020
Time	16:53
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	16:53:32
	
Time	Amplitude
0.000000E+0	-4.419553E-4
5.000000E-11	-5.652916E-4
1.000000E-10	-6.646459E-4
1.500000E-10	-7.228881E-4
2.000000E-10	-7.948343E-4
2.500000E-10	-8.599285E-4
3.000000E-10	-8.941886E-4
3.500000E-10	-9.215967E-4
4.000000E-10	-9.455787E-4
4.500000E-10	-9.387267E-4
5.000000E-10	-9.078926E-4
5.500000E-10	-8.702065E-4
6.000000E-10	-8.290944E-4
6.500000E-10	-8.016863E-4
7.000000E-10	-7.708522E-4
7.500000E-10	-7.057580E-4
8.000000E-10	-6.269598E-4
8.500000E-10	-5.824217E-4
9.000000E-10	-5.481616E-4
9.500000E-10	-4.864934E-4
1.000000E-9	-4.419553E-4
1.050000E-9	-4.282512E-4
1.100000E-9	-4.111212E-4
1.150000E-9	-3.974172E-4
1.200000E-9	-4.351033E-4
1.250000E-9	-4.933454E-4
1.300000E-9	-5.515876E-4
1.350000E-9	-6.201078E-4
1.400000E-9	-6.817760E-4
1.450000E-9	-7.263141E-4
1.500000E-9	-7.742782E-4
1.550000E-9	-8.153904E-4
1.600000E-9	-8.393724E-4
1.650000E-9	-8.565025E-4
1.700000E-9	-8.530765E-4
1.750000E-9	-8.119644E-4
1.800000E-9	-7.640002E-4
1.850000E-9	-7.194621E-4
1.900000E-9	-6.577939E-4
1.950000E-9	-6.029777E-4
2.000000E-9	-5.515876E-4
2.050000E-9	-4.762154E-4
2.100000E-9	-4.145472E-4
2.150000E-9	-3.939911E-4
2.200000E-9	-3.734351E-4
2.250000E-9	-3.494530E-4
2.300000E-9	-3.597310E-4
2.350000E-9	-3.871391E-4
2.400000E-9	-4.111212E-4
2.450000E-9	-4.419553E-4
