Study Name	CF3-Moar-Data
Sample Name	10kh-290C
Run Name	spot28
Operator	Mike Short
Date	6/3/2020
Time	10:53
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	10:54:04
	
Time	Amplitude
0.000000E+0	1.027803E-4
5.000000E-11	1.164843E-4
1.000000E-10	1.610225E-4
1.500000E-10	2.603768E-4
2.000000E-10	3.768611E-4
2.500000E-10	4.933454E-4
3.000000E-10	6.303858E-4
3.500000E-10	7.400181E-4
4.000000E-10	7.879823E-4
4.500000E-10	8.290944E-4
5.000000E-10	8.702065E-4
5.500000E-10	8.325204E-4
6.000000E-10	7.194621E-4
6.500000E-10	5.892737E-4
7.000000E-10	4.282512E-4
7.500000E-10	2.432467E-4
8.000000E-10	9.250227E-5
8.500000E-10	-3.426010E-5
9.000000E-10	-1.713005E-4
9.500000E-10	-2.843588E-4
1.000000E-9	-3.563050E-4
1.050000E-9	-3.802871E-4
1.100000E-9	-3.665831E-4
1.150000E-9	-3.631571E-4
1.200000E-9	-3.939911E-4
1.250000E-9	-4.145472E-4
1.300000E-9	-4.076952E-4
1.350000E-9	-4.111212E-4
1.400000E-9	-4.385293E-4
1.450000E-9	-4.213992E-4
1.500000E-9	-3.700091E-4
1.550000E-9	-3.220449E-4
1.600000E-9	-2.363947E-4
1.650000E-9	-1.301884E-4
1.700000E-9	-4.111212E-5
1.750000E-9	7.537222E-5
1.800000E-9	2.158386E-4
1.850000E-9	3.426010E-4
1.900000E-9	4.419553E-4
1.950000E-9	5.139015E-4
2.000000E-9	5.173275E-4
2.050000E-9	4.933454E-4
2.100000E-9	4.488073E-4
2.150000E-9	3.357490E-4
2.200000E-9	1.747265E-4
2.250000E-9	3.426010E-5
2.300000E-9	-8.907626E-5
2.350000E-9	-2.363947E-4
2.400000E-9	-3.288970E-4
2.450000E-9	-3.220449E-4
2.500000E-9	-3.083409E-4
2.550000E-9	-2.912108E-4
2.600000E-9	-2.124126E-4
2.650000E-9	-1.027803E-4
2.700000E-9	2.055606E-5
2.750000E-9	1.473184E-4
2.800000E-9	2.500987E-4
2.850000E-9	3.254709E-4
2.900000E-9	3.768611E-4
2.950000E-9	3.939911E-4
3.000000E-9	3.871391E-4
3.050000E-9	3.734351E-4
3.100000E-9	3.254709E-4
3.150000E-9	2.809328E-4
3.200000E-9	2.672288E-4
3.250000E-9	2.638028E-4
3.300000E-9	2.569507E-4
3.350000E-9	3.049149E-4
3.400000E-9	3.631571E-4
3.450000E-9	4.042692E-4
3.500000E-9	4.796414E-4
3.550000E-9	5.687176E-4
3.600000E-9	5.858477E-4
3.650000E-9	5.515876E-4
3.700000E-9	5.276055E-4
3.750000E-9	4.556593E-4
3.800000E-9	3.049149E-4
3.850000E-9	1.815785E-4
3.900000E-9	1.027803E-4
3.950000E-9	1.370404E-5
4.000000E-9	-7.879823E-5
4.050000E-9	-1.164843E-4
4.100000E-9	-1.164843E-4
4.150000E-9	-8.907626E-5
4.200000E-9	-2.398207E-5
4.250000E-9	8.222424E-5
4.300000E-9	1.747265E-4
4.350000E-9	2.363947E-4
4.400000E-9	2.980629E-4
4.450000E-9	3.665831E-4
4.500000E-9	3.871391E-4
4.550000E-9	3.563050E-4
4.600000E-9	2.740808E-4
4.650000E-9	1.336144E-4
4.700000E-9	-6.852020E-6
4.750000E-9	-1.404664E-4
4.800000E-9	-2.706548E-4
4.850000E-9	-3.597310E-4
4.900000E-9	-3.837131E-4
4.950000E-9	-3.597310E-4
5.000000E-9	-2.912108E-4
5.050000E-9	-1.575965E-4
5.100000E-9	4.453813E-5
5.150000E-9	2.672288E-4
5.200000E-9	4.864934E-4
5.250000E-9	6.954800E-4
5.300000E-9	8.770585E-4
5.350000E-9	1.007247E-3
5.400000E-9	1.072341E-3
5.450000E-9	1.079193E-3
5.500000E-9	1.031229E-3
5.550000E-9	9.078926E-4
5.600000E-9	7.331661E-4
5.650000E-9	5.310315E-4
5.700000E-9	3.186189E-4
5.750000E-9	1.164843E-4
5.800000E-9	-6.509419E-5
5.850000E-9	-2.535247E-4
5.900000E-9	-4.179732E-4
5.950000E-9	-5.036235E-4
6.000000E-9	-5.276055E-4
6.050000E-9	-5.550136E-4
6.100000E-9	-5.447356E-4
6.150000E-9	-4.967714E-4
6.200000E-9	-4.967714E-4
6.250000E-9	-4.796414E-4
6.300000E-9	-3.494530E-4
6.350000E-9	-2.124126E-4
6.400000E-9	-1.370404E-4
6.450000E-9	-2.398207E-5
6.500000E-9	1.267624E-4
6.550000E-9	2.261167E-4
6.600000E-9	3.151929E-4
6.650000E-9	4.179732E-4
6.700000E-9	4.693634E-4
6.750000E-9	4.522333E-4
6.800000E-9	4.076952E-4
6.850000E-9	3.597310E-4
6.900000E-9	3.083409E-4
6.950000E-9	2.295427E-4
7.000000E-9	1.233364E-4
7.050000E-9	1.370404E-5
7.100000E-9	-7.537222E-5
7.150000E-9	-1.199103E-4
7.200000E-9	-1.438924E-4
7.250000E-9	-1.747265E-4
7.300000E-9	-1.850045E-4
7.350000E-9	-1.507444E-4
7.400000E-9	-1.404664E-4
7.450000E-9	-1.575965E-4
7.500000E-9	-1.199103E-4
7.550000E-9	-9.250227E-5
7.600000E-9	-1.473184E-4
7.650000E-9	-1.747265E-4
7.700000E-9	-1.370404E-4
7.750000E-9	-1.336144E-4
7.800000E-9	-1.610225E-4
7.850000E-9	-1.507444E-4
7.900000E-9	-1.130583E-4
7.950000E-9	-5.824217E-5
8.000000E-9	-1.370404E-5
8.050000E-9	1.713005E-5
8.100000E-9	1.027803E-4
8.150000E-9	2.329687E-4
8.200000E-9	3.186189E-4
8.250000E-9	4.042692E-4
8.300000E-9	5.378836E-4
8.350000E-9	6.303858E-4
8.400000E-9	6.714979E-4
8.450000E-9	7.742782E-4
8.500000E-9	8.770585E-4
8.550000E-9	8.907626E-4
8.600000E-9	8.941886E-4
8.650000E-9	9.695608E-4
8.700000E-9	1.055211E-3
8.750000E-9	1.106601E-3
8.800000E-9	1.137435E-3
8.850000E-9	1.151139E-3
8.900000E-9	1.181973E-3
8.950000E-9	1.216234E-3
9.000000E-9	1.223086E-3
9.050000E-9	1.247068E-3
9.100000E-9	1.274476E-3
9.150000E-9	1.209382E-3
9.200000E-9	1.096323E-3
9.250000E-9	1.034655E-3
9.300000E-9	9.421527E-4
9.350000E-9	7.365921E-4
9.400000E-9	5.207535E-4
9.450000E-9	3.460270E-4
9.500000E-9	1.507444E-4
9.550000E-9	-5.481616E-5
9.600000E-9	-2.295427E-4
9.650000E-9	-3.768611E-4
9.700000E-9	-4.796414E-4
9.750000E-9	-4.899194E-4
9.800000E-9	-4.008432E-4
9.850000E-9	-1.987086E-4
9.900000E-9	1.747265E-4
9.950000E-9	7.605742E-4
1.000000E-8	1.593095E-3
1.005000E-8	2.699696E-3
1.010000E-8	4.145472E-3
1.015000E-8	6.005795E-3
1.020000E-8	8.273814E-3
1.025000E-8	1.094610E-2
1.030000E-8	1.406377E-2
1.035000E-8	1.756173E-2
1.040000E-8	2.133376E-2
1.045000E-8	2.537303E-2
1.050000E-8	2.961100E-2
1.055000E-8	3.384213E-2
1.060000E-8	3.797732E-2
1.065000E-8	4.195149E-2
1.070000E-8	4.561732E-2
1.075000E-8	4.892685E-2
1.080000E-8	5.194516E-2
1.085000E-8	5.459004E-2
1.090000E-8	5.683750E-2
1.095000E-8	5.879718E-2
1.100000E-8	6.053760E-2
1.105000E-8	6.209643E-2
1.110000E-8	6.360045E-2
1.115000E-8	6.509076E-2
1.120000E-8	6.653311E-2
1.125000E-8	6.797204E-2
1.130000E-8	6.945893E-2
1.135000E-8	7.089100E-2
1.140000E-8	7.218603E-2
1.145000E-8	7.333374E-2
1.150000E-8	7.425191E-2
1.155000E-8	7.485832E-2
1.160000E-8	7.514268E-2
1.165000E-8	7.507416E-2
1.170000E-8	7.464933E-2
1.175000E-8	7.389561E-2
1.180000E-8	7.279243E-2
1.185000E-8	7.138777E-2
1.190000E-8	6.981866E-2
1.195000E-8	6.812963E-2
1.200000E-8	6.630700E-2
1.205000E-8	6.446038E-2
1.210000E-8	6.263431E-2
1.215000E-8	6.079455E-2
1.220000E-8	5.901645E-2
1.225000E-8	5.739594E-2
1.230000E-8	5.589535E-2
1.235000E-8	5.450097E-2
1.240000E-8	5.329844E-2
1.245000E-8	5.228776E-2
1.250000E-8	5.146895E-2
1.255000E-8	5.090708E-2
1.260000E-8	5.061587E-2
1.265000E-8	5.053365E-2
1.270000E-8	5.067411E-2
1.275000E-8	5.109209E-2
1.280000E-8	5.172932E-2
1.285000E-8	5.255842E-2
1.290000E-8	5.358622E-2
1.295000E-8	5.473736E-2
1.300000E-8	5.595702E-2
1.305000E-8	5.727261E-2
1.310000E-8	5.867042E-2
1.315000E-8	6.005795E-2
1.320000E-8	6.141123E-2
1.325000E-8	6.275422E-2
1.330000E-8	6.402527E-2
1.335000E-8	6.515928E-2
1.340000E-8	6.613570E-2
1.345000E-8	6.699562E-2
1.350000E-8	6.773564E-2
1.355000E-8	6.831121E-2
1.360000E-8	6.868465E-2
1.365000E-8	6.889363E-2
1.370000E-8	6.895873E-2
1.375000E-8	6.886280E-2
1.380000E-8	6.860927E-2
1.385000E-8	6.823584E-2
1.390000E-8	6.777675E-2
1.395000E-8	6.722859E-2
1.400000E-8	6.654682E-2
1.405000E-8	6.571772E-2
1.410000E-8	6.481668E-2
1.415000E-8	6.385397E-2
1.420000E-8	6.275422E-2
1.425000E-8	6.153114E-2
1.430000E-8	6.025666E-2
1.435000E-8	5.892737E-2
1.440000E-8	5.754326E-2
1.445000E-8	5.618314E-2
1.450000E-8	5.488125E-2
1.455000E-8	5.357937E-2
1.460000E-8	5.235971E-2
1.465000E-8	5.135589E-2
1.470000E-8	5.051994E-2
1.475000E-8	4.980391E-2
1.480000E-8	4.929000E-2
1.485000E-8	4.899537E-2
1.490000E-8	4.887546E-2
1.495000E-8	4.898166E-2
1.500000E-8	4.931056E-2
1.505000E-8	4.982446E-2
1.510000E-8	5.056791E-2
1.515000E-8	5.153404E-2
1.520000E-8	5.263379E-2
1.525000E-8	5.387743E-2
1.530000E-8	5.532321E-2
1.535000E-8	5.686149E-2
1.540000E-8	5.842032E-2
1.545000E-8	6.002369E-2
1.550000E-8	6.163392E-2
1.555000E-8	6.314821E-2
1.560000E-8	6.453232E-2
1.565000E-8	6.578624E-2
1.570000E-8	6.684831E-2
1.575000E-8	6.770138E-2
1.580000E-8	6.832492E-2
1.585000E-8	6.871548E-2
1.590000E-8	6.890049E-2
1.595000E-8	6.886280E-2
1.600000E-8	6.858872E-2
1.605000E-8	6.812963E-2
1.610000E-8	6.749240E-2
1.615000E-8	6.664960E-2
1.620000E-8	6.562179E-2
1.625000E-8	6.447751E-2
1.630000E-8	6.322359E-2
1.635000E-8	6.183605E-2
1.640000E-8	6.032861E-2
1.645000E-8	5.876635E-2
1.650000E-8	5.720409E-2
1.655000E-8	5.564183E-2
1.660000E-8	5.409670E-2
1.665000E-8	5.263036E-2
1.670000E-8	5.128737E-2
1.675000E-8	5.008141E-2
1.680000E-8	4.903991E-2
1.685000E-8	4.817313E-2
1.690000E-8	4.749478E-2
1.695000E-8	4.705282E-2
1.700000E-8	4.685069E-2
1.705000E-8	4.686439E-2
1.710000E-8	4.711106E-2
1.715000E-8	4.756672E-2
1.720000E-8	4.814572E-2
1.725000E-8	4.886518E-2
1.730000E-8	4.977650E-2
1.735000E-8	5.080088E-2
1.740000E-8	5.184238E-2
1.745000E-8	5.295241E-2
1.750000E-8	5.415151E-2
1.755000E-8	5.534719E-2
1.760000E-8	5.654287E-2
1.765000E-8	5.778994E-2
1.770000E-8	5.906441E-2
1.775000E-8	6.030463E-2
1.780000E-8	6.147975E-2
1.785000E-8	6.258635E-2
1.790000E-8	6.360387E-2
1.795000E-8	6.448436E-2
1.800000E-8	6.515928E-2
1.805000E-8	6.564235E-2
1.810000E-8	6.593699E-2
1.815000E-8	6.596440E-2
1.820000E-8	6.570059E-2
1.825000E-8	6.521752E-2
1.830000E-8	6.452890E-2
1.835000E-8	6.361758E-2
1.840000E-8	6.253496E-2
1.845000E-8	6.131873E-2
1.850000E-8	5.999971E-2
1.855000E-8	5.863959E-2
1.860000E-8	5.724863E-2
1.865000E-8	5.584054E-2
1.870000E-8	5.448041E-2
1.875000E-8	5.318538E-2
1.880000E-8	5.193146E-2
1.885000E-8	5.072208E-2
1.890000E-8	4.964631E-2
1.895000E-8	4.870416E-2
1.900000E-8	4.785108E-2
1.905000E-8	4.714875E-2
1.910000E-8	4.666226E-2
1.915000E-8	4.634364E-2
1.920000E-8	4.617919E-2
1.925000E-8	4.624771E-2
1.930000E-8	4.654920E-2
1.935000E-8	4.701856E-2
1.940000E-8	4.765580E-2
1.945000E-8	4.847461E-2
1.950000E-8	4.945103E-2
1.955000E-8	5.054392E-2
1.960000E-8	5.169164E-2
1.965000E-8	5.287019E-2
1.970000E-8	5.406586E-2
1.975000E-8	5.525126E-2
1.980000E-8	5.639555E-2
1.985000E-8	5.747474E-2
1.990000E-8	5.849912E-2
1.995000E-8	5.943785E-2
2.000000E-8	6.024296E-2
2.005000E-8	6.096242E-2
2.010000E-8	6.161336E-2
2.015000E-8	6.215125E-2
2.020000E-8	6.254866E-2
2.025000E-8	6.283302E-2
2.030000E-8	6.299404E-2
2.035000E-8	6.296664E-2
2.040000E-8	6.274737E-2
2.045000E-8	6.233968E-2
2.050000E-8	6.176411E-2
2.055000E-8	6.101724E-2
2.060000E-8	6.009564E-2
2.065000E-8	5.901645E-2
2.070000E-8	5.782762E-2
2.075000E-8	5.656342E-2
2.080000E-8	5.523071E-2
