Study Name	CF3-Moar-Data
Sample Name	Unaged
Run Name	spot14
Operator	Mike Short
Date	6/2/2020
Time	15:22
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:22:32
	
Time	Amplitude
0.000000E+0	7.434442E-4
5.000000E-11	8.085383E-4
1.000000E-10	8.427984E-4
1.500000E-10	8.804846E-4
2.000000E-10	8.839106E-4
2.500000E-10	8.188164E-4
3.000000E-10	7.400181E-4
3.500000E-10	6.646459E-4
4.000000E-10	5.344575E-4
4.500000E-10	3.734351E-4
5.000000E-10	2.432467E-4
5.500000E-10	1.336144E-4
6.000000E-10	2.055606E-5
6.500000E-10	-5.824217E-5
7.000000E-10	-1.336144E-4
7.500000E-10	-2.500987E-4
8.000000E-10	-3.323230E-4
8.500000E-10	-3.700091E-4
9.000000E-10	-4.248252E-4
9.500000E-10	-4.864934E-4
1.000000E-9	-5.139015E-4
1.050000E-9	-5.104755E-4
1.100000E-9	-4.967714E-4
1.150000E-9	-4.556593E-4
1.200000E-9	-4.076952E-4
1.250000E-9	-3.700091E-4
1.300000E-9	-3.083409E-4
1.350000E-9	-2.124126E-4
1.400000E-9	-1.199103E-4
1.450000E-9	-6.852020E-5
1.500000E-9	-5.824217E-5
1.550000E-9	-2.055606E-5
1.600000E-9	4.453813E-5
1.650000E-9	9.250227E-5
1.700000E-9	1.438924E-4
1.750000E-9	2.124126E-4
1.800000E-9	2.535247E-4
1.850000E-9	2.500987E-4
1.900000E-9	2.706548E-4
1.950000E-9	3.117669E-4
2.000000E-9	3.220449E-4
2.050000E-9	3.151929E-4
2.100000E-9	3.014889E-4
2.150000E-9	2.535247E-4
2.200000E-9	1.747265E-4
2.250000E-9	9.592828E-5
2.300000E-9	1.713005E-5
2.350000E-9	-5.139015E-5
2.400000E-9	-9.250227E-5
2.450000E-9	-1.164843E-4
2.500000E-9	-1.404664E-4
2.550000E-9	-1.267624E-4
2.600000E-9	-5.481616E-5
2.650000E-9	2.398207E-5
2.700000E-9	9.592828E-5
2.750000E-9	1.678745E-4
2.800000E-9	1.884305E-4
2.850000E-9	1.815785E-4
2.900000E-9	2.398207E-4
2.950000E-9	3.151929E-4
3.000000E-9	3.254709E-4
3.050000E-9	3.254709E-4
3.100000E-9	3.563050E-4
3.150000E-9	3.974172E-4
3.200000E-9	4.385293E-4
3.250000E-9	5.139015E-4
3.300000E-9	5.892737E-4
3.350000E-9	6.269598E-4
3.400000E-9	6.577939E-4
3.450000E-9	6.920540E-4
3.500000E-9	7.091841E-4
3.550000E-9	6.817760E-4
3.600000E-9	6.235338E-4
3.650000E-9	5.515876E-4
3.700000E-9	4.556593E-4
3.750000E-9	3.563050E-4
3.800000E-9	2.740808E-4
3.850000E-9	2.089866E-4
3.900000E-9	1.952826E-4
3.950000E-9	2.055606E-4
4.000000E-9	2.295427E-4
4.050000E-9	2.877848E-4
4.100000E-9	3.563050E-4
4.150000E-9	4.076952E-4
4.200000E-9	4.522333E-4
4.250000E-9	4.933454E-4
4.300000E-9	5.276055E-4
4.350000E-9	5.618656E-4
4.400000E-9	5.618656E-4
4.450000E-9	5.241795E-4
4.500000E-9	4.830674E-4
4.550000E-9	4.385293E-4
4.600000E-9	3.357490E-4
4.650000E-9	2.329687E-4
4.700000E-9	1.713005E-4
4.750000E-9	1.027803E-4
4.800000E-9	-3.426010E-6
4.850000E-9	-9.935429E-5
4.900000E-9	-9.592828E-5
4.950000E-9	-4.111212E-5
5.000000E-9	-3.426010E-6
5.050000E-9	3.768611E-5
5.100000E-9	1.678745E-4
5.150000E-9	3.391750E-4
5.200000E-9	4.316773E-4
5.250000E-9	5.173275E-4
5.300000E-9	6.338118E-4
5.350000E-9	7.297401E-4
5.400000E-9	7.640002E-4
5.450000E-9	7.674262E-4
5.500000E-9	7.194621E-4
5.550000E-9	6.338118E-4
5.600000E-9	5.755697E-4
5.650000E-9	5.036235E-4
5.700000E-9	3.802871E-4
5.750000E-9	2.500987E-4
5.800000E-9	1.336144E-4
5.850000E-9	2.398207E-5
5.900000E-9	-3.083409E-5
5.950000E-9	-7.194621E-5
6.000000E-9	-1.507444E-4
6.050000E-9	-2.226906E-4
6.100000E-9	-2.535247E-4
6.150000E-9	-2.809328E-4
6.200000E-9	-3.117669E-4
6.250000E-9	-3.014889E-4
6.300000E-9	-2.843588E-4
6.350000E-9	-3.083409E-4
6.400000E-9	-3.220449E-4
6.450000E-9	-2.877848E-4
6.500000E-9	-2.569507E-4
6.550000E-9	-2.329687E-4
6.600000E-9	-2.089866E-4
6.650000E-9	-1.781525E-4
6.700000E-9	-1.267624E-4
6.750000E-9	-7.194621E-5
6.800000E-9	-3.768611E-5
6.850000E-9	1.027803E-5
6.900000E-9	9.250227E-5
6.950000E-9	1.678745E-4
7.000000E-9	2.261167E-4
7.050000E-9	2.912108E-4
7.100000E-9	3.700091E-4
7.150000E-9	4.282512E-4
7.200000E-9	4.316773E-4
7.250000E-9	3.871391E-4
7.300000E-9	3.426010E-4
7.350000E-9	3.014889E-4
7.400000E-9	2.295427E-4
7.450000E-9	1.404664E-4
7.500000E-9	7.879823E-5
7.550000E-9	1.713005E-5
7.600000E-9	-3.768611E-5
7.650000E-9	-3.768611E-5
7.700000E-9	-3.426010E-6
7.750000E-9	2.740808E-5
7.800000E-9	9.592828E-5
7.850000E-9	1.815785E-4
7.900000E-9	2.638028E-4
7.950000E-9	3.460270E-4
8.000000E-9	4.453813E-4
8.050000E-9	5.344575E-4
8.100000E-9	5.858477E-4
8.150000E-9	5.961257E-4
8.200000E-9	5.824217E-4
8.250000E-9	5.652916E-4
8.300000E-9	5.652916E-4
8.350000E-9	5.687176E-4
8.400000E-9	5.687176E-4
8.450000E-9	5.755697E-4
8.500000E-9	6.269598E-4
