Study Name	CF3-Moar-Data
Sample Name	1.5kh-290C
Run Name	spot27
Operator	Mike Short
Date	6/3/2020
Time	16:57
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	16:57:59
	
Time	Amplitude
0.000000E+0	-3.665831E-4
5.000000E-11	-3.528790E-4
1.000000E-10	-3.426010E-4
1.500000E-10	-3.186189E-4
2.000000E-10	-2.877848E-4
2.500000E-10	-2.500987E-4
3.000000E-10	-1.850045E-4
3.500000E-10	-1.301884E-4
4.000000E-10	-1.027803E-4
4.500000E-10	-7.879823E-5
5.000000E-10	-4.453813E-5
5.500000E-10	-3.768611E-5
6.000000E-10	-5.824217E-5
6.500000E-10	-6.852020E-5
7.000000E-10	-6.509419E-5
7.500000E-10	-8.222424E-5
8.000000E-10	-9.935429E-5
8.500000E-10	-8.907626E-5
9.000000E-10	-7.879823E-5
9.500000E-10	-5.481616E-5
1.000000E-9	6.852020E-6
1.050000E-9	7.537222E-5
1.100000E-9	1.267624E-4
1.150000E-9	1.884305E-4
1.200000E-9	2.603768E-4
1.250000E-9	2.809328E-4
1.300000E-9	2.569507E-4
1.350000E-9	2.261167E-4
1.400000E-9	1.610225E-4
1.450000E-9	5.481616E-5
1.500000E-9	-4.453813E-5
1.550000E-9	-1.336144E-4
1.600000E-9	-2.500987E-4
1.650000E-9	-3.734351E-4
1.700000E-9	-4.590853E-4
1.750000E-9	-5.001974E-4
1.800000E-9	-5.241795E-4
1.850000E-9	-5.310315E-4
1.900000E-9	-5.310315E-4
1.950000E-9	-5.241795E-4
2.000000E-9	-4.967714E-4
2.050000E-9	-4.693634E-4
2.100000E-9	-4.590853E-4
2.150000E-9	-4.522333E-4
2.200000E-9	-4.625113E-4
2.250000E-9	-4.933454E-4
2.300000E-9	-5.344575E-4
2.350000E-9	-5.858477E-4
2.400000E-9	-6.338118E-4
2.450000E-9	-6.612199E-4
2.500000E-9	-6.749240E-4
2.550000E-9	-6.886280E-4
2.600000E-9	-6.817760E-4
2.650000E-9	-6.749240E-4
2.700000E-9	-6.680719E-4
2.750000E-9	-6.475159E-4
2.800000E-9	-5.961257E-4
2.850000E-9	-5.550136E-4
2.900000E-9	-5.413096E-4
2.950000E-9	-5.310315E-4
3.000000E-9	-5.139015E-4
3.050000E-9	-4.967714E-4
3.100000E-9	-4.967714E-4
3.150000E-9	-5.207535E-4
3.200000E-9	-5.824217E-4
3.250000E-9	-6.577939E-4
3.300000E-9	-7.228881E-4
3.350000E-9	-7.845563E-4
3.400000E-9	-8.530765E-4
3.450000E-9	-9.318747E-4
3.500000E-9	-1.007247E-3
3.550000E-9	-1.055211E-3
3.600000E-9	-1.092897E-3
3.650000E-9	-1.116879E-3
3.700000E-9	-1.096323E-3
3.750000E-9	-1.051785E-3
3.800000E-9	-1.000395E-3
3.850000E-9	-9.215967E-4
3.900000E-9	-8.188164E-4
3.950000E-9	-7.057580E-4
4.000000E-9	-6.064038E-4
4.050000E-9	-5.276055E-4
4.100000E-9	-4.556593E-4
4.150000E-9	-3.905651E-4
4.200000E-9	-3.665831E-4
4.250000E-9	-3.768611E-4
4.300000E-9	-3.768611E-4
