Study Name	CF3_1.5kh
4.550000E-9	-9.592828E-5
4.600000E-9	-6.166818E-5
4.650000E-9	2.055606E-5
4.700000E-9	9.250227E-5
4.750000E-9	1.575965E-4
4.800000E-9	2.500987E-4
4.850000E-9	3.254709E-4
4.900000E-9	3.597310E-4
4.950000E-9	4.282512E-4
5.000000E-9	5.036235E-4
5.050000E-9	4.967714E-4
5.100000E-9	4.453813E-4
5.150000E-9	4.008432E-4
5.200000E-9	3.151929E-4
5.250000E-9	2.055606E-4
5.300000E-9	1.199103E-4
5.350000E-9	3.768611E-5
5.400000E-9	-2.055606E-5
5.450000E-9	-2.740808E-5
5.500000E-9	-4.796414E-5
5.550000E-9	-8.222424E-5
5.600000E-9	-7.879823E-5
5.650000E-9	-4.453813E-5
5.700000E-9	-3.426010E-6
5.750000E-9	4.111212E-5
5.800000E-9	8.907626E-5
5.850000E-9	1.336144E-4
5.900000E-9	1.575965E-4
5.950000E-9	1.747265E-4
6.000000E-9	1.952826E-4
6.050000E-9	2.466727E-4
6.100000E-9	2.980629E-4
6.150000E-9	3.254709E-4
6.200000E-9	3.563050E-4
6.250000E-9	3.939911E-4
6.300000E-9	4.042692E-4
6.350000E-9	3.768611E-4
6.400000E-9	3.597310E-4
6.450000E-9	3.734351E-4
6.500000E-9	3.837131E-4
6.550000E-9	3.528790E-4
6.600000E-9	3.014889E-4
6.650000E-9	2.603768E-4
6.700000E-9	2.638028E-4
6.750000E-9	2.706548E-4
6.800000E-9	2.295427E-4
6.850000E-9	1.850045E-4
6.900000E-9	1.747265E-4
6.950000E-9	1.370404E-4
7.000000E-9	7.879823E-5
7.050000E-9	3.426010E-5
7.100000E-9	-3.426010E-5
7.150000E-9	-1.062063E-4
7.200000E-9	-1.541704E-4
7.250000E-9	-1.987086E-4
7.300000E-9	-2.432467E-4
7.350000E-9	-2.535247E-4
7.400000E-9	-2.398207E-4
7.450000E-9	-2.226906E-4
7.500000E-9	-1.850045E-4
7.550000E-9	-1.164843E-4
7.600000E-9	-5.139015E-5
7.650000E-9	-1.027803E-5
7.700000E-9	2.055606E-5
7.750000E-9	6.852020E-5
7.800000E-9	1.096323E-4
7.850000E-9	1.027803E-4
7.900000E-9	8.907626E-5
7.950000E-9	1.233364E-4
8.000000E-9	1.438924E-4
8.050000E-9	9.935429E-5
8.100000E-9	7.537222E-5
8.150000E-9	1.164843E-4
8.200000E-9	1.370404E-4
8.250000E-9	1.027803E-4
8.300000E-9	8.565025E-5
8.350000E-9	1.164843E-4
8.400000E-9	1.438924E-4
8.450000E-9	1.747265E-4
8.500000E-9	2.089866E-4
8.550000E-9	2.535247E-4
8.600000E-9	3.083409E-4
8.650000E-9	3.426010E-4
8.700000E-9	3.528790E-4
8.750000E-9	3.837131E-4
8.800000E-9	4.385293E-4
8.850000E-9	4.556593E-4
8.900000E-9	4.316773E-4
8.950000E-9	3.905651E-4
9.000000E-9	3.117669E-4
9.050000E-9	2.158386E-4
9.100000E-9	1.404664E-4
9.150000E-9	7.879823E-5
9.200000E-9	-6.852020E-6
9.250000E-9	-6.852020E-5
9.300000E-9	-8.565025E-5
9.350000E-9	-7.537222E-5
9.400000E-9	-3.426010E-5
9.450000E-9	2.740808E-5
9.500000E-9	8.565025E-5
9.550000E-9	1.610225E-4
9.600000E-9	2.261167E-4
9.650000E-9	2.672288E-4
9.700000E-9	3.254709E-4
9.750000E-9	3.597310E-4
9.800000E-9	2.809328E-4
9.850000E-9	1.438924E-4
9.900000E-9	5.139015E-5
9.950000E-9	-3.083409E-5
1.000000E-8	-1.438924E-4
1.005000E-8	-2.398207E-4
1.010000E-8	-3.426010E-4
1.015000E-8	-4.625113E-4
1.020000E-8	-5.173275E-4
1.025000E-8	-5.173275E-4
1.030000E-8	-5.413096E-4
1.035000E-8	-5.344575E-4
1.040000E-8	-4.693634E-4
1.045000E-8	-4.282512E-4
1.050000E-8	-3.802871E-4
1.055000E-8	-2.740808E-4
1.060000E-8	-1.781525E-4
1.065000E-8	-1.027803E-4
1.070000E-8	2.398207E-5
1.075000E-8	1.301884E-4
1.080000E-8	1.850045E-4
1.085000E-8	2.295427E-4
1.090000E-8	2.329687E-4
1.095000E-8	2.192646E-4
1.100000E-8	2.638028E-4
1.105000E-8	2.843588E-4
1.110000E-8	2.192646E-4
1.115000E-8	1.850045E-4
1.120000E-8	2.055606E-4
1.125000E-8	2.158386E-4
1.130000E-8	2.500987E-4
1.135000E-8	3.391750E-4
1.140000E-8	4.419553E-4
1.145000E-8	5.584396E-4
1.150000E-8	7.228881E-4
1.155000E-8	8.736325E-4
1.160000E-8	1.003821E-3
1.165000E-8	1.137435E-3
1.170000E-8	1.236790E-3
1.175000E-8	1.284754E-3
1.180000E-8	1.346422E-3
1.185000E-8	1.421794E-3
1.190000E-8	1.469758E-3
1.195000E-8	1.548556E-3
1.200000E-8	1.743839E-3
1.205000E-8	2.086440E-3
1.210000E-8	2.624324E-3
1.215000E-8	3.426010E-3
1.220000E-8	4.539463E-3
1.225000E-8	6.040055E-3
1.230000E-8	7.986029E-3
1.235000E-8	1.039109E-2
1.240000E-8	1.326894E-2
1.245000E-8	1.657846E-2
1.250000E-8	2.023401E-2
1.255000E-8	2.419791E-2
1.260000E-8	2.839820E-2
1.265000E-8	3.270812E-2
1.270000E-8	3.704202E-2
1.275000E-8	4.130398E-2
1.280000E-8	4.532611E-2
1.285000E-8	4.909130E-2
1.290000E-8	5.261323E-2
1.295000E-8	5.585424E-2
1.300000E-8	5.882116E-2
1.305000E-8	6.158253E-2
1.310000E-8	6.417602E-2
1.315000E-8	6.661876E-2
1.320000E-8	6.895530E-2
1.325000E-8	7.122332E-2
1.330000E-8	7.344337E-2
1.335000E-8	7.558463E-2
1.340000E-8	7.758885E-2
1.345000E-8	7.939435E-2
1.350000E-8	8.092921E-2
1.355000E-8	8.211461E-2
1.360000E-8	8.290259E-2
1.365000E-8	8.328288E-2
1.370000E-8	8.318352E-2
1.375000E-8	8.257027E-2
1.380000E-8	8.154589E-2
1.385000E-8	8.015150E-2
1.390000E-8	7.837683E-2
1.395000E-8	7.633835E-2
1.400000E-8	7.411830E-2
1.405000E-8	7.173037E-2
1.410000E-8	6.929790E-2
1.415000E-8	6.694766E-2
1.420000E-8	6.470020E-2
1.425000E-8	6.255552E-2
1.430000E-8	6.062325E-2
1.435000E-8	5.894107E-2
1.440000E-8	5.744733E-2
1.445000E-8	5.621397E-2
1.450000E-8	5.536432E-2
1.455000E-8	5.480245E-2
1.460000E-8	5.447013E-2
1.465000E-8	5.445985E-2
1.470000E-8	5.479218E-2
1.475000E-8	5.540201E-2
1.480000E-8	5.627564E-2
1.485000E-8	5.743363E-2
1.490000E-8	5.882802E-2
1.495000E-8	6.036287E-2
1.500000E-8	6.203134E-2
1.505000E-8	6.385397E-2
1.510000E-8	6.575883E-2
1.515000E-8	6.764999E-2
1.520000E-8	6.950346E-2
1.525000E-8	7.132267E-2
1.530000E-8	7.305281E-2
1.535000E-8	7.462192E-2
1.540000E-8	7.602659E-2
1.545000E-8	7.731134E-2
1.550000E-8	7.842822E-2
1.555000E-8	7.931556E-2
1.560000E-8	7.995965E-2
1.565000E-8	8.039817E-2
1.570000E-8	8.064485E-2
1.575000E-8	8.064142E-2
1.580000E-8	8.032623E-2
1.585000E-8	7.971982E-2
1.590000E-8	7.887360E-2
1.595000E-8	7.777728E-2
1.600000E-8	7.643771E-2
1.605000E-8	7.490971E-2
1.610000E-8	7.321383E-2
1.615000E-8	7.139462E-2
1.620000E-8	6.952745E-2
1.625000E-8	6.768768E-2
1.630000E-8	6.589587E-2
1.635000E-8	6.416574E-2
1.640000E-8	6.257265E-2
1.645000E-8	6.117826E-2
1.650000E-8	5.997230E-2
1.655000E-8	5.896506E-2
1.660000E-8	5.821819E-2
1.665000E-8	5.773855E-2
1.670000E-8	5.749187E-2
1.675000E-8	5.748159E-2
1.680000E-8	5.774882E-2
1.685000E-8	5.825587E-2
1.690000E-8	5.894450E-2
1.695000E-8	5.981471E-2
1.700000E-8	6.087677E-2
1.705000E-8	6.210328E-2
1.710000E-8	6.346341E-2
1.715000E-8	6.489548E-2
1.720000E-8	6.635839E-2
1.725000E-8	6.783500E-2
1.730000E-8	6.928762E-2
1.735000E-8	7.066831E-2
1.740000E-8	7.200788E-2
1.745000E-8	7.330633E-2
1.750000E-8	7.445405E-2
1.755000E-8	7.546129E-2
1.760000E-8	7.638289E-2
1.765000E-8	7.715717E-2
1.770000E-8	7.770191E-2
1.775000E-8	7.806849E-2
1.780000E-8	7.826720E-2
1.785000E-8	7.822608E-2
1.790000E-8	7.791774E-2
1.795000E-8	7.737301E-2
1.800000E-8	7.660901E-2
1.805000E-8	7.561547E-2
1.810000E-8	7.440608E-2
1.815000E-8	7.301512E-2
1.820000E-8	7.149398E-2
1.825000E-8	6.987005E-2
1.830000E-8	6.816732E-2
1.835000E-8	6.647487E-2
1.840000E-8	6.486807E-2
1.845000E-8	6.330924E-2
1.850000E-8	6.182235E-2
1.855000E-8	6.049991E-2
1.860000E-8	5.937275E-2
1.865000E-8	5.844773E-2
1.870000E-8	5.777966E-2
1.875000E-8	5.735826E-2
1.880000E-8	5.715270E-2
1.885000E-8	5.719724E-2
1.890000E-8	5.747817E-2
1.895000E-8	5.798522E-2
1.900000E-8	5.873894E-2
1.905000E-8	5.971193E-2
1.910000E-8	6.082195E-2
1.915000E-8	6.207587E-2
1.920000E-8	6.344970E-2
1.925000E-8	6.488863E-2
1.930000E-8	6.635153E-2
1.935000E-8	6.784870E-2
1.940000E-8	6.930818E-2
1.945000E-8	7.066145E-2
1.950000E-8	7.194621E-2
1.955000E-8	7.316244E-2
1.960000E-8	7.424164E-2
1.965000E-8	7.515981E-2
1.970000E-8	7.590668E-2
1.975000E-8	7.644113E-2
1.980000E-8	7.677346E-2
1.985000E-8	7.692077E-2
1.990000E-8	7.686253E-2
1.995000E-8	7.657475E-2
2.000000E-8	7.609168E-2
2.005000E-8	7.542018E-2
2.010000E-8	7.456368E-2
2.015000E-8	7.354616E-2
2.020000E-8	7.238474E-2
2.025000E-8	7.111711E-2
2.030000E-8	6.978097E-2
2.035000E-8	6.836945E-2
2.040000E-8	6.693396E-2
2.045000E-8	6.554985E-2
2.050000E-8	6.421028E-2
2.055000E-8	6.293238E-2
2.060000E-8	6.174012E-2
2.065000E-8	6.064723E-2
2.070000E-8	5.971193E-2
2.075000E-8	5.897876E-2
2.080000E-8	5.840662E-2
2.085000E-8	5.802633E-2
2.090000E-8	5.788929E-2
2.095000E-8	5.796466E-2
2.100000E-8	5.820791E-2
2.105000E-8	5.866357E-2
2.110000E-8	5.932821E-2
2.115000E-8	6.014018E-2
2.120000E-8	6.110974E-2
2.125000E-8	6.223347E-2
2.130000E-8	6.341544E-2
2.135000E-8	6.466251E-2
2.140000E-8	6.599866E-2
2.145000E-8	6.733480E-2
2.150000E-8	6.864353E-2
2.155000E-8	6.993857E-2
2.160000E-8	7.116850E-2
2.165000E-8	7.231279E-2
2.170000E-8	7.338171E-2
2.175000E-8	7.430673E-2
2.180000E-8	7.505017E-2
2.185000E-8	7.563260E-2
2.190000E-8	7.602659E-2
2.195000E-8	7.616705E-2
2.200000E-8	7.608140E-2
2.205000E-8	7.578334E-2
2.210000E-8	7.524203E-2
2.215000E-8	7.445062E-2
2.220000E-8	7.346393E-2
2.225000E-8	7.230251E-2
2.230000E-8	7.099035E-2
2.235000E-8	6.959597E-2
2.240000E-8	6.816732E-2
2.245000E-8	6.671469E-2
2.250000E-8	6.528947E-2
2.255000E-8	6.394648E-2
2.260000E-8	6.268570E-2
2.265000E-8	6.154142E-2
2.270000E-8	6.056843E-2
2.275000E-8	5.972221E-2
2.280000E-8	5.900274E-2
2.285000E-8	5.844430E-2
2.290000E-8	5.802290E-2
2.295000E-8	5.773855E-2
2.300000E-8	5.760150E-2
2.305000E-8	5.761521E-2
2.310000E-8	5.781392E-2
2.315000E-8	5.823532E-2
2.320000E-8	5.881774E-2
2.325000E-8	5.952007E-2
2.330000E-8	6.041083E-2
2.335000E-8	6.151058E-2
2.340000E-8	6.273709E-2
2.345000E-8	6.406296E-2
2.350000E-8	6.548818E-2
2.355000E-8	6.691340E-2
2.360000E-8	6.827353E-2
2.365000E-8	6.958226E-2
2.370000E-8	7.078822E-2
2.375000E-8	7.182630E-2
2.380000E-8	7.272049E-2
2.385000E-8	7.346736E-2
2.390000E-8	7.398468E-2
2.395000E-8	7.426562E-2
2.400000E-8	7.438210E-2
2.405000E-8	7.432386E-2
2.410000E-8	7.405320E-2
2.415000E-8	7.363523E-2
2.420000E-8	7.307337E-2
2.425000E-8	7.231622E-2
2.430000E-8	7.141860E-2
2.435000E-8	7.042849E-2
2.440000E-8	6.931846E-2
2.445000E-8	6.809537E-2
2.450000E-8	6.678664E-2
2.455000E-8	6.541966E-2
2.460000E-8	6.406296E-2
2.465000E-8	6.275422E-2
2.470000E-8	6.147632E-2
2.475000E-8	6.029435E-2
2.480000E-8	5.926997E-2
2.485000E-8	5.836893E-2
2.490000E-8	5.761521E-2
2.495000E-8	5.711159E-2
2.500000E-8	5.686149E-2
2.505000E-8	5.679639E-2
2.510000E-8	5.693343E-2
2.515000E-8	5.730687E-2
2.520000E-8	5.787901E-2
2.525000E-8	5.863616E-2
2.530000E-8	5.954063E-2
2.535000E-8	6.055815E-2
2.540000E-8	6.166818E-2
2.545000E-8	6.283987E-2
2.550000E-8	6.401500E-2
2.555000E-8	6.516613E-2
2.560000E-8	6.632755E-2
2.565000E-8	6.746156E-2
2.570000E-8	6.847566E-2
2.575000E-8	6.939383E-2
2.580000E-8	7.028802E-2
2.585000E-8	7.107258E-2
2.590000E-8	7.166185E-2
2.595000E-8	7.213806E-2
2.600000E-8	7.251150E-2
2.605000E-8	7.268965E-2
2.610000E-8	7.269993E-2
2.615000E-8	7.260743E-2
2.620000E-8	7.233335E-2
2.625000E-8	7.184343E-2
2.630000E-8	7.119934E-2
2.635000E-8	7.042506E-2
2.640000E-8	6.949661E-2
2.645000E-8	6.841742E-2
2.650000E-8	6.724572E-2
2.655000E-8	6.603634E-2
2.660000E-8	6.476529E-2
2.665000E-8	6.345656E-2
2.670000E-8	6.216495E-2
2.675000E-8	6.091446E-2
2.680000E-8	5.972906E-2
2.685000E-8	5.864644E-2
2.690000E-8	5.767003E-2
2.695000E-8	5.680667E-2
2.700000E-8	5.608036E-2
2.705000E-8	5.549108E-2
2.710000E-8	5.507996E-2
2.715000E-8	5.489838E-2
2.720000E-8	5.490524E-2
2.725000E-8	5.502857E-2
2.730000E-8	5.537117E-2
2.735000E-8	5.598443E-2
2.740000E-8	5.674843E-2
2.745000E-8	5.763234E-2
2.750000E-8	5.871496E-2
2.755000E-8	5.989008E-2
2.760000E-8	6.108576E-2
2.765000E-8	6.234653E-2
2.770000E-8	6.364499E-2
2.775000E-8	6.487492E-2
2.780000E-8	6.603977E-2
2.785000E-8	6.713952E-2
2.790000E-8	6.809537E-2
2.795000E-8	6.889706E-2
2.800000E-8	6.956513E-2
2.805000E-8	7.005505E-2
2.810000E-8	7.037024E-2
2.815000E-8	7.054840E-2
2.820000E-8	7.053127E-2
2.825000E-8	7.031200E-2
2.830000E-8	6.998996E-2
2.835000E-8	6.954115E-2
2.840000E-8	6.891076E-2
2.845000E-8	6.816389E-2
2.850000E-8	6.734508E-2
2.855000E-8	6.642691E-2
2.860000E-8	6.545392E-2
2.865000E-8	6.447065E-2
2.870000E-8	6.341202E-2
2.875000E-8	6.231227E-2
2.880000E-8	6.125706E-2
2.885000E-8	6.023953E-2
2.890000E-8	5.923229E-2
2.895000E-8	5.829013E-2
2.900000E-8	5.740965E-2
2.905000E-8	5.658741E-2
2.910000E-8	5.591248E-2
2.915000E-8	5.543627E-2
2.920000E-8	5.512450E-2
2.925000E-8	5.498403E-2
2.930000E-8	5.504913E-2
2.935000E-8	5.528895E-2
2.940000E-8	5.571720E-2
2.945000E-8	5.637842E-2
2.950000E-8	5.720066E-2
2.955000E-8	5.810170E-2
2.960000E-8	5.908497E-2
2.965000E-8	6.014360E-2
2.970000E-8	6.122280E-2
2.975000E-8	6.229171E-2
2.980000E-8	6.332294E-2
2.985000E-8	6.428908E-2
2.990000E-8	6.514900E-2
2.995000E-8	6.590273E-2
3.000000E-8	6.656737E-2
3.005000E-8	6.712581E-2
3.010000E-8	6.756092E-2
3.015000E-8	6.789666E-2
3.020000E-8	6.808510E-2
3.025000E-8	6.809195E-2
3.030000E-8	6.799259E-2
3.035000E-8	6.780074E-2
3.040000E-8	6.746841E-2
3.045000E-8	6.701275E-2
3.050000E-8	6.648172E-2
3.055000E-8	6.584106E-2
3.060000E-8	6.506678E-2
3.065000E-8	6.419315E-2
3.070000E-8	6.327840E-2
3.075000E-8	6.232940E-2
3.080000E-8	6.133243E-2
3.085000E-8	6.032176E-2
3.090000E-8	5.935562E-2
3.095000E-8	5.844773E-2
3.100000E-8	5.760493E-2
3.105000E-8	5.686491E-2
3.110000E-8	5.623795E-2
3.115000E-8	5.570692E-2
3.120000E-8	5.531293E-2
3.125000E-8	5.508681E-2
3.130000E-8	5.499431E-2
3.135000E-8	5.503885E-2
3.140000E-8	5.525469E-2
3.145000E-8	5.563155E-2
3.150000E-8	5.613517E-2
3.155000E-8	5.676898E-2
3.160000E-8	5.752271E-2
3.165000E-8	5.836551E-2
3.170000E-8	5.922886E-2
3.175000E-8	6.006823E-2
3.180000E-8	6.093501E-2
3.185000E-8	6.182920E-2
3.190000E-8	6.266857E-2
3.195000E-8	6.342572E-2
3.200000E-8	6.412463E-2
3.205000E-8	6.474816E-2
3.210000E-8	6.528947E-2
3.215000E-8	6.575883E-2
3.220000E-8	6.612542E-2
3.225000E-8	6.639265E-2
3.230000E-8	6.657422E-2
3.235000E-8	6.663589E-2
3.240000E-8	6.655709E-2
3.245000E-8	6.635496E-2
3.250000E-8	6.603634E-2
3.255000E-8	6.557726E-2
3.260000E-8	6.496743E-2
3.265000E-8	6.424454E-2
3.270000E-8	6.341887E-2
3.275000E-8	6.248014E-2
3.280000E-8	6.146262E-2
3.285000E-8	6.045195E-2
3.290000E-8	5.945155E-2
3.295000E-8	5.844088E-2
3.300000E-8	5.750558E-2
3.305000E-8	5.671759E-2
3.310000E-8	5.605637E-2
3.315000E-8	5.550821E-2
3.320000E-8	5.510737E-2
3.325000E-8	5.486070E-2
3.330000E-8	5.474421E-2
3.335000E-8	5.474421E-2
3.340000E-8	5.489496E-2
3.345000E-8	5.515533E-2
3.350000E-8	5.546367E-2
3.355000E-8	5.583711E-2
3.360000E-8	5.633731E-2
3.365000E-8	5.690945E-2
3.370000E-8	5.748845E-2
3.375000E-8	5.814281E-2
3.380000E-8	5.888626E-2
3.385000E-8	5.965368E-2
3.390000E-8	6.042111E-2
3.395000E-8	6.120909E-2
3.400000E-8	6.198680E-2
3.405000E-8	6.274737E-2
3.410000E-8	6.349424E-2
3.415000E-8	6.412805E-2
3.420000E-8	6.459742E-2
3.425000E-8	6.497770E-2
3.430000E-8	6.524836E-2
3.435000E-8	6.532716E-2
3.440000E-8	6.525179E-2
3.445000E-8	6.505308E-2
3.450000E-8	6.471048E-2
3.455000E-8	6.422056E-2
3.460000E-8	6.367582E-2
3.465000E-8	6.311395E-2
3.470000E-8	6.250413E-2
3.475000E-8	6.184633E-2
3.480000E-8	6.119539E-2
3.485000E-8	6.056500E-2
3.490000E-8	5.991749E-2
3.495000E-8	5.923571E-2
3.500000E-8	5.852653E-2
3.505000E-8	5.781392E-2
3.510000E-8	5.710816E-2
3.515000E-8	5.642638E-2
3.520000E-8	5.577202E-2
3.525000E-8	5.516219E-2
3.530000E-8	5.464486E-2
3.535000E-8	5.421318E-2
3.540000E-8	5.388771E-2
3.545000E-8	5.374382E-2
3.550000E-8	5.380891E-2
3.555000E-8	5.404531E-2
3.560000E-8	5.442559E-2
3.565000E-8	5.492237E-2
3.570000E-8	5.553219E-2
3.575000E-8	5.625508E-2
3.580000E-8	5.702936E-2
3.585000E-8	5.783105E-2
3.590000E-8	5.865329E-2
3.595000E-8	5.944812E-2
3.600000E-8	6.017444E-2
3.605000E-8	6.083908E-2
3.610000E-8	6.144206E-2
3.615000E-8	6.196967E-2
3.620000E-8	6.243560E-2
3.625000E-8	6.283302E-2
3.630000E-8	6.312766E-2
3.635000E-8	6.334692E-2
3.640000E-8	6.349424E-2
3.645000E-8	6.352850E-2
3.650000E-8	6.347026E-2
3.655000E-8	6.333322E-2
3.660000E-8	6.310025E-2
3.665000E-8	6.280561E-2
3.670000E-8	6.244246E-2
3.675000E-8	6.197309E-2
3.680000E-8	6.145234E-2
3.685000E-8	6.094186E-2
3.690000E-8	6.038342E-2
3.695000E-8	5.975989E-2
3.700000E-8	5.913636E-2
3.705000E-8	5.854708E-2
3.710000E-8	5.798864E-2
3.715000E-8	5.745076E-2
3.720000E-8	5.691973E-2
3.725000E-8	5.639212E-2
3.730000E-8	5.591248E-2
3.735000E-8	5.547053E-2
3.740000E-8	5.507311E-2
3.745000E-8	5.478532E-2
3.750000E-8	5.459004E-2
3.755000E-8	5.445300E-2
3.760000E-8	5.440846E-2
3.765000E-8	5.447698E-2
3.770000E-8	5.464828E-2
3.775000E-8	5.489153E-2
3.780000E-8	5.523756E-2
3.785000E-8	5.571035E-2
3.790000E-8	5.626193E-2
3.795000E-8	5.684778E-2
3.800000E-8	5.747474E-2
3.805000E-8	5.813596E-2
3.810000E-8	5.881089E-2
3.815000E-8	5.945155E-2
3.820000E-8	6.006138E-2
3.825000E-8	6.064038E-2
3.830000E-8	6.113030E-2
3.835000E-8	6.152771E-2
3.840000E-8	6.186346E-2
3.845000E-8	6.214782E-2
3.850000E-8	6.231569E-2
3.855000E-8	6.236708E-2
3.860000E-8	6.234310E-2
3.865000E-8	6.224375E-2
3.870000E-8	6.203134E-2
3.875000E-8	6.173327E-2
3.880000E-8	6.137697E-2
3.885000E-8	6.094186E-2
3.890000E-8	6.043139E-2
3.895000E-8	5.984554E-2
3.900000E-8	5.919803E-2
3.905000E-8	5.852310E-2
3.910000E-8	5.784818E-2
3.915000E-8	5.718696E-2
3.920000E-8	5.654629E-2
3.925000E-8	5.592961E-2
3.930000E-8	5.540201E-2
3.935000E-8	5.498746E-2
3.940000E-8	5.465171E-2
3.945000E-8	5.442217E-2
3.950000E-8	5.429541E-2
3.955000E-8	5.422003E-2
3.960000E-8	5.425772E-2
3.965000E-8	5.443930E-2
3.970000E-8	5.465856E-2
3.975000E-8	5.487440E-2
3.980000E-8	5.518959E-2
3.985000E-8	5.556645E-2
3.990000E-8	5.590906E-2
3.995000E-8	5.630990E-2
4.000000E-8	5.679297E-2
4.005000E-8	5.725205E-2
4.010000E-8	5.769058E-2
4.015000E-8	5.816680E-2
4.020000E-8	5.865329E-2
4.025000E-8	5.914321E-2
4.030000E-8	5.961600E-2
4.035000E-8	6.003055E-2
4.040000E-8	6.040055E-2
4.045000E-8	6.072945E-2
4.050000E-8	6.099668E-2
4.055000E-8	6.118169E-2
4.060000E-8	6.129132E-2
4.065000E-8	6.130160E-2
4.070000E-8	6.120224E-2
4.075000E-8	6.103094E-2
4.080000E-8	6.076714E-2
4.085000E-8	6.039370E-2
4.090000E-8	5.997916E-2
4.095000E-8	5.953035E-2
4.100000E-8	5.901645E-2
4.105000E-8	5.847856E-2
4.110000E-8	5.792698E-2
4.115000E-8	5.736511E-2
4.120000E-8	5.683408E-2
4.125000E-8	5.632703E-2
4.130000E-8	5.580628E-2
4.135000E-8	5.531978E-2
4.140000E-8	5.492922E-2
4.145000E-8	5.461402E-2
4.150000E-8	5.435365E-2
4.155000E-8	5.418235E-2
4.160000E-8	5.407271E-2
4.165000E-8	5.401105E-2
4.170000E-8	5.406586E-2
4.175000E-8	5.418577E-2
4.180000E-8	5.432967E-2
4.185000E-8	5.452837E-2
4.190000E-8	5.479903E-2
4.195000E-8	5.507654E-2
4.200000E-8	5.536432E-2
4.205000E-8	5.570350E-2
4.210000E-8	5.603924E-2
4.215000E-8	5.636129E-2
4.220000E-8	5.672102E-2
4.225000E-8	5.707390E-2
4.230000E-8	5.739252E-2
4.235000E-8	5.774197E-2
4.240000E-8	5.813939E-2
4.245000E-8	5.850597E-2
4.250000E-8	5.879376E-2
4.255000E-8	5.903358E-2
4.260000E-8	5.927340E-2
4.265000E-8	5.946868E-2
4.270000E-8	5.956118E-2
4.275000E-8	5.954748E-2
4.280000E-8	5.947553E-2
4.285000E-8	5.935905E-2
